village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET,slope_radians,landslide_exposure,slope_risk_class,total_population,total_households,sc_st_population_share_pct,population_density_per_ha,geo_area_ha,pct_net_sown,irrigation_coverage_pct,road_connectivity_score,drainage_quality_score,nearest_town_dist_km,slope_x_lineament,slope_x_rain,elevation_x_slope,drainage_x_slope,bare_slope_risk,forest_protection,rain_per_slope
521079,Sejakuva,Padra,22.198411,73.068203,0.0,11.08,0.81,85.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.595,0.212057504117311,595.0,Gentle,2343.0,512.0,24.93,6.332,370.0,87.03,46.58,2,1,5.0,13.0005,13279.95,1032.75,0.012150000000000001,134.622,0.0,89.22448979591837
521078,Pipli,Padra,22.2017,73.053223,0.0,10.5,0.5,95.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.595,0.212057504117311,595.0,Gentle,2046.0,406.0,11.49,5.115,400.0,88.25,53.82,1,1,7.0,13.0005,13258.080000000002,1154.25,0.012150000000000001,127.575,0.0,89.07755102040817
521081,Sareja,Padra,22.203683,73.113123,0.52,0.52,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.593,0.212057504117311,593.0,Gentle,10.0,2.0,100.0,0.053,190.0,96.35,21.62,0,1,4.0,13.0005,13170.6,1123.875,0.012150000000000001,6.3180000000000005,0.04244897959183674,88.48979591836735
521080,Goriyad,Padra,22.196894,73.091538,0.0,7.17,1.95,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.574,0.196349540849362,574.0,Gentle,1943.0,429.0,16.16,3.164,614.0,82.57,81.66,3,1,4.0,11.25,12215.25,984.375,0.01125,80.6625,0.0,95.66519823788546
521067,Vishrampura,Padra,22.193413,72.967121,0.0,0.43,4.26,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1094.8,0.0,0,0.586,0.2042035224833365,586.0,Gentle,2997.0,606.0,2.64,12.753,235.0,89.36,80.95,2,1,15.0,12.168,12809.159999999998,1053.0,0.0,5.031,0.0,92.77966101694916
521083,Madapur,Padra,22.186936,73.111059,0.0,2.02,0.67,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.593,0.212057504117311,593.0,Gentle,865.0,182.0,24.86,2.912,297.0,89.56,62.78,2,1,5.0,13.0005,13083.119999999999,1123.875,0.012150000000000001,24.543,0.0,87.90204081632653
521076,Karnakuva,Padra,22.187439,72.979074,0.0,6.49,1.95,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1096.6,0.0,0,0.616,0.22776546738526,616.0,Gentle,1289.0,283.0,8.69,8.425,153.0,90.26,75.54,3,1,14.0,14.876999999999999,14310.63,1239.75,0.0,84.6945,0.0,83.39163498098858
521077,Vadadla,Padra,22.188515,73.028952,0.0,1.14,1.89,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.586,0.2042035224833365,586.0,Gentle,927.0,180.0,12.94,3.511,264.0,79.92,71.09,2,1,9.0,12.168,12788.099999999999,1053.0,0.0,13.337999999999997,0.0,92.6271186440678
521085,Sadhi,Padra,22.161574,73.052519,0.0,5.14,1.86,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.594,0.212057504117311,594.0,Gentle,3794.0,819.0,18.5,2.71,1400.0,91.86,60.26,2,1,7.0,13.0005,13170.6,1123.875,0.012150000000000001,62.451,0.0,88.48979591836735
521084,Amla,Padra,22.163586,73.07259,0.0,5.22,0.79,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.563,0.1884955592153876,563.0,Gentle,2129.0,449.0,11.65,2.083,1022.0,92.71,60.15,2,1,7.0,10.368,11687.760000000002,918.0000000000001,0.0108,56.376,0.0,99.28440366972477
521098,Saras Vani,Padra,22.172324,73.097141,0.0,0.64,5.64,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.583,0.2042035224833365,583.0,Gentle,2305.0,511.0,28.37,2.115,1090.0,86.17,62.41,3,1,7.0,12.168,12556.44,1053.0,0.0117,7.4879999999999995,0.0,90.9491525423729
521074,Lola,Padra,22.177699,72.962268,0.0,10.83,5.0,92.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.618,0.22776546738526,618.0,Gentle,1535.0,270.0,1.69,12.792,120.0,81.67,75.51,2,1,17.0,14.876999999999999,14428.08,1207.125,0.01305,141.3315,0.0,84.07604562737642
521099,Shihor,Padra,22.173503,73.125801,0.0,7.41,3.92,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.596,0.212057504117311,596.0,Gentle,915.0,184.0,28.63,1.993,459.0,87.8,25.56,2,1,6.0,13.0005,13367.43,1123.875,0.012150000000000001,90.03150000000001,0.0,89.81224489795919
521075,Muval,Padra,22.170072,72.975278,0.0,0.26,4.35,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.604,0.2199114857512855,604.0,Gentle,4164.0,903.0,10.16,5.332,781.0,85.92,55.89,2,1,16.0,13.986,13590.359999999999,1197.0,0.0126,3.276,0.0,84.92913385826772
521086,Anti,Padra,22.165322,73.0332,0.33,1.11,0.33,90.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.595,0.212057504117311,595.0,Gentle,5055.0,837.0,5.48,5.857,863.0,85.25,58.91,2,1,9.0,13.0005,13301.82,1093.5,0.012150000000000001,13.486500000000001,0.026938775510204082,89.37142857142857
521087,Rajupura,Padra,22.168519,73.012009,0.0,10.85,2.71,87.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.595,0.212057504117311,595.0,Gentle,1185.0,277.0,8.86,4.593,258.0,85.27,60.0,0,1,20.0,13.0005,13258.080000000002,1063.125,0.012150000000000001,131.8275,0.0,89.07755102040817
521088,Jalalpur,Padra,22.161426,72.996259,0.0,10.56,3.52,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.585,0.2042035224833365,585.0,Gentle,2069.0,434.0,9.57,4.857,426.0,85.68,69.86,2,1,15.0,12.168,12703.859999999999,1082.25,0.0,123.55199999999999,0.0,92.01694915254238
521100,Thikariya Mubarak,Padra,22.156815,73.117238,0.0,0.0,10.84,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.002,0,0.595,0.212057504117311,595.0,Gentle,425.0,90.0,35.29,2.56,166.0,87.35,37.93,2,1,6.0,13.0005,13258.080000000002,1123.875,0.024300000000000002,0.0,0.0,89.07755102040817
521096,Ambada,Padra,22.148851,73.018604,0.0,6.56,4.33,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.583,0.2042035224833365,583.0,Gentle,1021.0,244.0,11.85,1.34,762.0,87.8,54.86,2,1,14.0,12.168,12577.5,1082.25,0.0117,76.752,0.0,91.10169491525424
521101,Virpur,Padra,22.145269,73.103502,0.0,0.34,4.11,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.617,0.22776546738526,617.0,Gentle,310.0,71.0,34.19,1.065,291.0,86.99,37.01,3,1,10.0,14.876999999999999,14381.1,1272.375,0.01305,4.437,0.0,83.80228136882128
521095,Kalyankui,Padra,22.14601,73.000385,0.0,5.61,4.67,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1094.8,0.0,0,0.586,0.2042035224833365,586.0,Gentle,627.0,141.0,11.0,2.93,214.0,87.85,50.53,2,1,15.0,12.168,12809.159999999998,1053.0,0.0,65.637,0.0,92.77966101694916
521093,Mobha,Padra,22.132009,72.969914,0.0,1.05,2.33,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.594,0.212057504117311,594.0,Gentle,4796.0,973.0,3.98,3.609,1329.0,84.05,59.62,2,1,22.0,13.0005,13170.6,1123.875,0.012150000000000001,12.7575,0.0,88.48979591836735
521104,Bhadari,Padra,22.131602,73.046963,0.0,1.34,5.88,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.585,0.2042035224833365,585.0,Gentle,1111.0,217.0,19.71,2.971,374.0,88.24,39.39,1,1,14.0,12.168,12724.919999999998,1053.0,0.0117,15.678,0.0,92.16949152542372
521094,Sadra,Padra,22.129314,72.989277,0.0,2.55,2.93,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.594,0.212057504117311,594.0,Gentle,2275.0,465.0,6.55,2.902,784.0,88.9,24.39,2,1,23.0,13.0005,13192.47,1123.875,0.0,30.982499999999998,0.0,88.63673469387754
521102,Medhad,Padra,22.130513,73.090522,0.0,1.81,4.29,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1116.4,0.002,0,0.609,0.2199114857512855,609.0,Gentle,695.0,147.0,62.16,1.651,421.0,79.46,22.73,3,1,10.0,13.986,14066.640000000001,1197.0,0.0252,22.806,0.0,87.90551181102363
521105,Gayapura,Padra,22.128234,73.022714,0.0,5.13,3.59,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.614,0.22776546738526,614.0,Gentle,581.0,139.0,10.84,2.979,195.0,87.18,23.53,1,1,10.0,14.876999999999999,14075.73,1272.375,0.01305,66.9465,0.0,82.02281368821292
521103,Husepur,Padra,22.125176,73.075912,0.0,0.0,4.77,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.002,0,0.604,0.2199114857512855,604.0,Gentle,709.0,186.0,61.35,1.649,430.0,84.55,80.65,1,1,12.0,13.986,13613.04,1228.5,0.0252,0.0,0.0,85.0708661417323
521106,Kanda,Padra,22.124838,73.006094,0.0,4.12,0.48,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.606,0.2199114857512855,606.0,Gentle,763.0,169.0,15.47,1.847,413.0,40.68,29.76,2,1,16.0,13.986,13726.44,1197.0,0.0,51.912,0.0,85.77952755905513
521115,Sadad,Padra,22.114914,73.061825,0.0,2.59,6.48,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.574,0.196349540849362,574.0,Gentle,727.0,164.0,22.15,1.817,400.0,88.08,70.59,0,1,14.0,11.25,12195.0,984.375,0.01125,29.1375,0.0,95.50660792951543
521114,Thikariya Math,Padra,22.118614,73.022857,0.0,4.81,1.07,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.584,0.2042035224833365,584.0,Gentle,329.0,78.0,48.02,1.759,187.0,83.96,50.96,1,1,16.0,12.168,12619.619999999999,1053.0,0.0117,56.276999999999994,0.0,91.40677966101696
519872,Khalipur,Vadodara Rural,22.204744,73.165883,1.33,0.0,5.54,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.593,0.212057504117311,593.0,Gentle,1054.0,226.0,43.64,2.173,485.0,51.22,25.97,2,0,10.0,13.0005,13236.210000000001,1123.875,0.012150000000000001,0.0,0.10857142857142858,88.93061224489797
519882,Karali,Vadodara Rural,22.173667,73.153527,0.0,3.16,1.58,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.595,0.212057504117311,595.0,Gentle,1075.0,225.0,25.58,3.391,317.0,85.44,62.96,0,1,8.0,13.0005,13214.34,1123.875,0.012150000000000001,38.394000000000005,0.0,88.78367346938775
519883,Itola,Vadodara Rural,22.15177,73.142673,0.0,8.82,4.57,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.605,0.2199114857512855,605.0,Gentle,3600.0,801.0,39.06,2.317,1554.0,86.1,10.46,2,2,8.0,13.986,13681.08,1197.0,0.0126,111.132,0.0,85.49606299212599
519895,Raman Gamdi,Vadodara Rural,22.128858,73.171689,4.76,1.19,6.75,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.279,0.0034906585039886,279.0,Flat,559.0,126.0,51.52,2.227,251.0,86.11,27.65,2,2,20.0,0.024,170.0,5.0,0.0002,0.238,15.866666666666664,2833.333333333333
519896,Gosindra,Vadodara Rural,22.127304,73.126298,0.57,0.43,0.43,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.594,0.212057504117311,594.0,Gentle,1021.0,219.0,43.49,1.404,727.0,98.01,49.28,0,0,23.0,13.0005,13214.34,1123.875,0.012150000000000001,5.2245,0.046530612244897955,88.78367346938775
519897,Untiya Medhad,Vadodara Rural,22.117336,73.107781,0.0,0.0,5.57,97.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.002,0,0.595,0.212057504117311,595.0,Gentle,733.0,150.0,32.61,1.986,369.0,87.74,31.75,2,2,13.0,13.0005,13236.210000000001,1184.625,0.024300000000000002,0.0,0.0,88.93061224489797
520921,Mahmadpura,Dabhoi,22.216605,73.282351,12.5,1.44,7.69,97.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.587,0.2199114857512855,587.0,Gentle,539.0,108.0,34.69,2.591,208.0,78.37,87.04,2,0,15.0,13.986,13771.8,1228.5,0.0126,18.144,0.984251968503937,86.06299212598425
520922,Palaswada,Dabhoi,22.209198,73.299901,0.0,0.0,16.17,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.586,0.2042035224833365,586.0,Gentle,1447.0,325.0,61.37,2.144,675.0,83.83,100.0,3,0,15.0,12.168,12830.219999999998,1053.0,0.0117,0.0,0.0,92.9322033898305
520938,Kaddhara,Dabhoi,22.206892,73.373629,0.0,3.39,0.0,100.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.618,0.22776546738526,618.0,Gentle,985.0,220.0,43.25,1.389,709.0,85.75,97.86,2,2,12.0,14.876999999999999,14451.570000000002,1305.0,0.01305,44.23950000000001,0.0,84.212927756654
520920,Mosampura,Dabhoi,22.206209,73.27003,9.78,1.45,2.17,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1098.4,0.0,0,0.602,0.22776546738526,602.0,Gentle,313.0,66.0,54.63,1.134,276.0,86.59,100.0,2,0,15.0,14.876999999999999,14334.120000000003,1272.375,0.0,18.9225,0.7437262357414448,83.52851711026616
520930,Valipura,Dabhoi,22.207937,73.317144,5.94,0.0,5.45,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.596,0.2199114857512855,596.0,Gentle,437.0,88.0,54.92,2.163,202.0,87.62,100.0,2,0,15.0,13.986,13635.72,1197.0,0.0126,0.0,0.4677165354330709,85.21259842519686
520937,Kaddharapura,Dabhoi,22.211852,73.35813,0.0,4.1,0.0,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.629,0.2356194490192344,629.0,Gentle,458.0,112.0,55.02,3.785,121.0,85.25,100.0,2,0,14.0,15.93,15022.8,1350.0,0.0135,55.349999999999994,0.0,81.82352941176471
520929,Bhavpura,Dabhoi,22.207408,73.328601,5.92,2.37,4.73,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.594,0.2199114857512855,594.0,Gentle,350.0,77.0,75.43,2.071,169.0,86.98,100.0,2,0,13.0,13.986,13522.32,1197.0,0.0126,29.862000000000002,0.46614173228346456,84.50393700787403
520940,Karali,Dabhoi,22.202326,73.400652,4.87,4.87,5.73,90.0,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.59,0.212057504117311,590.0,Gentle,605.0,142.0,55.04,1.734,349.0,84.53,100.0,3,0,8.0,13.0005,13433.039999999999,1093.5,0.012150000000000001,59.170500000000004,0.39755102040816326,90.25306122448978
520936,Abdalapura,Dabhoi,22.200262,73.353441,0.0,4.74,0.0,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.628,0.2356194490192344,628.0,Gentle,479.0,108.0,23.59,2.521,190.0,84.21,68.75,2,1,14.0,15.93,14925.599999999999,1350.0,0.0135,63.99,0.0,81.29411764705883
520935,Vayadpur,Dabhoi,22.198432,73.342671,0.0,4.76,0.0,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.615,0.22776546738526,615.0,Gentle,943.0,199.0,67.34,2.807,336.0,84.23,98.94,1,0,14.0,14.876999999999999,14169.69,1272.375,0.01305,62.118,0.0,82.57034220532319
520931,Kundhela,Dabhoi,22.188539,73.281796,8.06,3.34,11.15,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.594,0.2199114857512855,594.0,Gentle,2513.0,566.0,50.78,2.045,1229.0,77.46,31.51,2,1,15.0,13.986,13749.12,1197.0,0.0126,42.083999999999996,0.6346456692913387,85.92125984251969
520952,Gojali,Dabhoi,22.190698,73.378433,0.0,13.43,5.22,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.608,0.2199114857512855,608.0,Gentle,565.0,155.0,67.96,1.405,402.0,81.34,100.0,2,2,10.0,13.986,13953.240000000002,1197.0,0.0126,169.218,0.0,87.1968503937008
520934,Bhilapur,Dabhoi,22.192919,73.325929,0.0,1.24,0.0,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.626,0.2356194490192344,626.0,Gentle,2290.0,512.0,52.53,4.039,567.0,79.51,98.67,3,1,14.0,15.93,14706.900000000001,1350.0,0.0135,16.74,0.0,80.1029411764706
520953,Banaiya,Dabhoi,22.184445,73.35092,0.0,21.19,1.32,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.575,0.196349540849362,575.0,Gentle,338.0,77.0,41.42,2.238,151.0,77.48,91.45,2,0,11.0,11.25,12316.5,984.375,0.01125,238.38750000000002,0.0,96.45814977973568
520951,Vasai,Dabhoi,22.173534,73.392085,7.7,17.54,4.86,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.584,0.212057504117311,584.0,Gentle,1860.0,408.0,56.56,2.204,844.0,69.91,100.0,3,0,5.0,13.0005,13258.080000000002,1123.875,0.012150000000000001,213.111,0.6285714285714286,89.07755102040817
520932,Baherampura,Dabhoi,22.176949,73.301674,0.0,11.78,4.93,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.603,0.2199114857512855,603.0,Gentle,514.0,130.0,75.29,1.408,365.0,83.29,67.11,2,0,13.0,13.986,13476.96,1197.0,0.0126,148.428,0.0,84.22047244094487
520933,Navapur,Dabhoi,22.181324,73.316668,0.0,2.88,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.604,0.2199114857512855,604.0,Gentle,356.0,76.0,11.8,2.58,138.0,82.01,56.14,1,0,12.0,13.986,13590.359999999999,1197.0,0.0126,36.288,0.0,84.92913385826772
520958,Ambav,Dabhoi,22.163756,73.364609,0.0,1.64,0.33,100.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615,0.22776546738526,615.0,Gentle,851.0,161.0,76.62,2.79,305.0,92.13,100.0,2,2,10.0,14.876999999999999,14193.18,1305.0,0.01305,21.402,0.0,82.70722433460075
520959,Puda,Dabhoi,22.17066,73.375582,0.0,6.79,6.43,92.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.574,0.196349540849362,574.0,Gentle,858.0,186.0,41.49,1.535,559.0,86.79,58.85,2,0,5.0,11.25,12195.0,1040.625,0.01125,76.3875,0.0,95.50660792951543
520957,Thuvavi,Dabhoi,22.160641,73.341034,0.0,0.88,5.27,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.629,0.2356194490192344,629.0,Gentle,2651.0,612.0,47.42,1.942,1365.0,86.89,70.49,2,2,10.0,15.93,14949.900000000001,1350.0,0.0135,11.88,0.0,81.4264705882353
520954,Rajli,Dabhoi,22.165455,73.323543,0.0,2.54,6.35,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.627,0.2356194490192344,627.0,Gentle,789.0,183.0,47.66,2.497,316.0,84.76,100.0,2,2,10.0,15.93,14828.400000000001,1350.0,0.0135,34.29,0.0,80.76470588235296
520955,Anguthan,Dabhoi,22.159431,73.3033,0.0,10.29,4.49,100.0,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.646,0.2513274122871834,646.0,Gentle,1177.0,299.0,55.48,1.555,757.0,81.4,100.0,2,2,12.0,18.0,15609.6,1440.0,0.014400000000000001,148.176,0.0,74.75862068965517
520960,Hansapura,Dabhoi,22.153796,73.382468,0.0,11.07,5.03,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.585,0.2042035224833365,585.0,Gentle,430.0,97.0,43.49,1.438,299.0,79.87,100.0,2,0,5.0,12.168,12767.039999999999,1053.0,0.0,129.519,0.0,92.47457627118645
520961,Kajapur,Dabhoi,22.154333,73.39991,0.0,3.16,12.63,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1112.8,0.0,0,0.588,0.2042035224833365,588.0,Gentle,694.0,154.0,10.23,3.672,189.0,84.21,100.0,3,2,5.0,12.168,13019.759999999998,1053.0,0.0,36.972,0.0,94.30508474576271
520972,Vega,Dabhoi,22.14562,73.385446,0.0,18.07,4.22,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1096.6,0.0,0,0.586,0.2042035224833365,586.0,Gentle,852.0,198.0,32.63,2.559,333.0,75.3,23.2,3,1,3.0,12.168,12830.219999999998,1053.0,0.0,211.41899999999998,0.0,92.9322033898305
520974,Borbar,Dabhoi,22.136422,73.338357,7.14,3.06,5.36,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.594,0.2199114857512855,594.0,Gentle,1149.0,276.0,56.31,1.464,785.0,84.44,75.53,2,0,9.0,13.986,13681.08,1197.0,0.0,38.556,0.5622047244094488,85.49606299212599
520956,Nariya,Dabhoi,22.138527,73.302603,0.0,2.65,13.27,105.0,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.646,0.2513274122871834,646.0,Gentle,1139.0,251.0,45.65,1.68,678.0,84.07,56.14,2,0,17.0,18.0,15661.439999999999,1512.0,0.014400000000000001,38.16,0.0,75.00689655172413
520971,Fartikui,Dabhoi,22.141432,73.372255,0.0,9.32,5.38,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1087.6,0.05,0,0.605,0.2199114857512855,605.0,Gentle,877.0,208.0,42.76,3.132,280.0,85.3,15.97,3,2,5.0,13.986,13703.759999999998,1197.0,0.63,117.432,0.0,85.63779527559055
520975,Thikariya,Dabhoi,22.129972,73.310806,0.0,6.52,5.22,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.595,0.212057504117311,595.0,Gentle,278.0,65.0,98.2,1.209,230.0,88.26,92.61,2,0,14.0,13.0005,13236.210000000001,1123.875,0.012150000000000001,79.218,0.0,88.93061224489797
520976,Dangikuva,Dabhoi,22.127059,73.277309,0.0,0.35,10.21,110.0,15.3,176.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.32,Structural/Denudational Hill,1084.0,0.0,0,0.666,0.2670353755551324,666.0,Moderate,389.0,81.0,40.62,1.37,284.0,89.44,78.74,2,0,18.0,20.196,16585.2,1683.0,0.0,5.3549999999999995,0.0,70.38961038961038
