village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,pct_non_agri_builtup,irrigation_coverage_pct,cover_management_index_C_proxy,slope_deg_EXTERNAL_TOFILL,slope_length_m_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,soil_erodibility_K_EXTERNAL_TOFILL,rainfall_erosivity_R_EXTERNAL_TOFILL,support_practice_P_EXTERNAL_TOFILL,erosion_risk_score_TARGET,slope_steepness,rainfall_erosivity_calc,soil_resistance,vegetation_cover,bare_soil_ratio,erosion_risk_category
519994,Chandpur,Vaghodia,22.285523,73.475938,341.0,0.0,0.94,38.44,38.68,17.69,0.94,48.47,0.382,13.5,212.0,Alluvial Loamy Soil,0.315,486.9,0.9,0.98,0.2334453638559054,486.9,3.0769230769230766,17.69,39.62,Very High
520013,Rustampura,Vaghodia,22.276456,73.536888,214.0,0.0,13.15,70.89,0.0,7.04,0.47,72.85,0.342,13.5,212.0,Alluvial Loamy Soil,0.348,477.1,0.75,0.98,0.2334453638559054,477.1,2.793296089385475,7.04,13.15,Very High
519995,Ambali,Vaghodia,22.278101,73.446408,386.0,0.0,5.99,84.74,0.0,5.72,3.54,70.1,0.317,13.05,206.6,Alluvial Loamy Soil,0.347,469.9,0.75,0.98,0.2258012668691037,469.9,2.801120448179272,5.72,5.99,Very High
520010,Gugalpur,Vaghodia,22.267272,73.467115,413.0,0.0,13.8,76.03,0.0,5.33,4.84,63.69,0.36,13.05,206.6,Alluvial Loamy Soil,0.34,481.6,0.75,0.98,0.2258012668691037,481.6,2.8571428571428568,5.33,13.8,Very High
520009,Vejalpur,Vaghodia,22.27193,73.405579,422.0,0.0,1.9,85.27,0.0,5.46,7.36,58.22,0.281,12.6,201.2,Alluvial Loamy Soil,0.316,474.5,0.75,0.98,0.21814324139654254,474.5,3.067484662576687,5.46,1.9,Very High
520011,Khervadi,Vaghodia,22.262781,73.483262,531.0,0.0,0.75,90.19,0.0,1.89,7.17,62.76,0.28,13.5,212.0,Alluvial Loamy Soil,0.341,482.9,0.75,0.98,0.2334453638559054,482.9,2.849002849002849,1.89,0.75,Very High
520018,Vyara,Vaghodia,22.252538,73.422919,2272.0,0.0,10.33,82.07,0.0,6.04,0.22,92.64,0.348,12.6,201.2,Alluvial Loamy Soil,0.351,471.2,0.75,0.98,0.21814324139654254,471.2,2.770083102493075,6.04,10.33,Very High
520014,Ghoda,Vaghodia,22.264944,73.528892,218.0,0.0,0.0,83.94,0.0,3.67,12.39,100.0,0.257,14.85,228.2,Alluvial Loamy Soil,0.342,482.9,0.75,0.98,0.2562893731329966,482.9,2.840909090909091,3.67,0.0,Very High
520015,Nurpuri,Vaghodia,22.255319,73.516521,276.0,0.0,0.0,98.91,0.0,0.0,1.09,64.1,0.297,13.05,206.6,Alluvial Loamy Soil,0.345,482.9,0.75,0.98,0.2258012668691037,482.9,2.8169014084507045,0.0,0.0,Very High
520016,Tarsva,Vaghodia,22.247893,73.482445,1104.0,0.0,1.54,88.13,0.0,6.52,3.8,55.5,0.288,13.05,206.6,Alluvial Loamy Soil,0.341,480.3,0.75,0.98,0.2258012668691037,480.3,2.849002849002849,6.52,1.54,Very High
520017,Jambuwada,Vaghodia,22.235421,73.446638,719.0,0.0,2.78,83.45,0.0,5.01,6.95,71.67,0.283,13.05,206.6,Alluvial Loamy Soil,0.351,477.7,0.75,0.98,0.2258012668691037,477.7,2.770083102493075,5.01,2.78,Very High
520020,Antoli,Vaghodia,22.221961,73.417043,577.0,0.0,5.88,76.82,0.0,10.55,5.02,51.8,0.299,11.7,190.4,Alluvial Loamy Soil,0.351,472.5,0.75,0.98,0.20278729535651246,472.5,2.770083102493075,10.55,5.88,Very High
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,607.0,0.0,5.61,77.39,0.0,14.19,2.81,85.29,0.304,11.7,190.4,Alluvial Loamy Soil,0.352,471.8,0.75,0.98,0.20278729535651246,471.8,2.7624309392265194,14.19,5.61,Very High
519991,Koba,Vaghodia,22.284556,73.521797,307.0,56.82,0.0,38.64,0.0,0.65,3.9,100.0,0.128,13.5,212.0,Alluvial Loamy Soil,0.327,471.2,0.9,0.98,0.2334453638559054,471.2,2.9673590504451037,57.47,0.0,Very High
519940,Adiran,Vaghodia,22.436866,73.411595,772.0,0.0,2.33,86.51,0.0,4.93,6.23,60.12,0.288,12.15,195.8,Alluvial Loamy Soil,0.294,471.8,0.75,0.98,0.21047175982130567,471.8,3.2894736842105265,4.93,2.33,Very High
519955,Navgam,Vaghodia,22.407331,73.435575,407.0,0.0,19.61,72.06,0.0,4.17,4.17,100.0,0.399,12.6,201.2,Alluvial Loamy Soil,0.313,467.9,0.75,0.98,0.21814324139654254,467.9,3.095975232198142,4.17,19.61,Very High
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,2948.0,0.0,0.31,30.34,0.0,4.36,64.98,34.25,0.1,12.15,195.8,Alluvial Loamy Soil,0.312,469.2,0.9,0.98,0.21047175982130567,469.2,3.1055900621118013,4.36,0.31,Very High
519956,Gutal,Vaghodia,22.373695,73.447886,1707.0,0.0,2.28,80.96,0.0,12.83,3.93,84.15,0.283,12.15,195.8,Alluvial Loamy Soil,0.342,477.1,0.75,0.98,0.21047175982130567,477.1,2.840909090909091,12.83,2.28,Very High
519964,Juna Rampura,Vaghodia,22.3582,73.410424,309.0,0.0,3.56,93.53,0.0,2.91,0.0,29.07,0.317,14.4,222.8,Alluvial Loamy Soil,0.312,475.8,0.75,0.98,0.2486898871648548,475.8,3.1055900621118013,2.91,3.56,Very High
519967,Dundelav,Vaghodia,22.347733,73.465353,224.0,0.0,4.93,81.17,0.0,1.35,12.56,16.57,0.29,13.05,206.6,Alluvial Loamy Soil,0.343,467.3,0.75,0.98,0.2258012668691037,467.3,2.8328611898016995,1.35,4.93,Very High
519973,Goraj,Vaghodia,22.332591,73.47929,1429.0,0.0,7.07,76.28,0.0,5.25,1.89,77.06,0.3,13.05,206.6,Alluvial Loamy Soil,0.349,478.4,0.75,0.98,0.2258012668691037,478.4,2.785515320334262,5.25,7.07,Very High
519965,Nava Rampura,Vaghodia,22.344775,73.408848,270.0,0.0,4.09,91.08,0.0,4.83,0.0,55.1,0.317,13.05,206.6,Alluvial Loamy Soil,0.313,475.8,0.75,0.98,0.2258012668691037,475.8,3.095975232198142,4.83,4.09,Very High
519966,Vesaniya,Vaghodia,22.342325,73.438877,427.0,0.0,1.42,81.52,0.0,10.66,6.4,14.53,0.273,13.5,212.0,Alluvial Loamy Soil,0.341,471.2,0.75,0.98,0.2334453638559054,471.2,2.849002849002849,10.66,1.42,Very High
519968,Valva,Vaghodia,22.342418,73.503181,253.0,0.0,12.34,81.28,0.0,2.13,4.26,41.88,0.358,12.15,195.8,Alluvial Loamy Soil,0.342,476.4,0.75,0.98,0.21047175982130567,476.4,2.840909090909091,2.13,12.34,Very High
519969,Hamirpuri,Vaghodia,22.339955,73.525062,73.0,0.0,15.07,73.97,0.0,9.59,1.37,55.56,0.372,12.6,201.2,Alluvial Loamy Soil,0.329,471.8,0.75,0.98,0.21814324139654254,471.8,2.949852507374631,9.59,15.07,Very High
519970,Dharola,Vaghodia,22.334722,73.546397,574.0,79.97,1.05,17.77,0.0,0.0,1.22,49.02,0.079,11.7,190.4,Alluvial Loamy Soil,0.338,467.9,0.9,0.98,0.20278729535651246,467.9,2.8735632183908044,79.97,1.05,Very High
519972,Gambhirpura,Vaghodia,22.333731,73.521104,80.0,0.0,6.25,76.25,0.0,12.5,5.0,54.1,0.304,12.15,195.8,Alluvial Loamy Soil,0.33,472.5,0.75,0.98,0.21047175982130567,472.5,2.941176470588235,12.5,6.25,Very High
519768,Wankaner,Savli,22.552458,73.177017,1641.0,0.0,3.53,67.7,0.0,5.97,7.25,72.97,0.244,11.7,190.4,Alluvial Loamy Soil,0.293,466.0,0.9,0.98,0.20278729535651246,466.0,3.3003300330033003,5.97,3.53,Very High
519787,Bhadarva,Savli,22.510437,73.129922,540.0,0.0,8.16,57.09,8.51,20.92,5.32,37.27,0.327,14.4,222.8,Alluvial Loamy Soil,0.299,471.8,0.9,0.98,0.2486898871648548,471.8,3.236245954692557,20.92,16.67,Very High
519794,Ranipura B,Savli,22.50843,73.174065,690.0,0.0,0.0,7.04,92.02,0.0,0.94,72.22,0.573,12.6,201.2,Alluvial Loamy Soil,0.293,469.9,0.9,0.98,0.21814324139654254,469.9,3.3003300330033003,0.0,92.02,Very High
519790,Khandi,Savli,22.499195,73.100319,111.0,0.0,19.83,50.41,16.53,11.57,1.65,32.79,0.446,12.15,195.8,Alluvial Loamy Soil,0.307,471.2,0.9,0.98,0.21047175982130567,471.2,3.1545741324921135,11.57,36.36,Very High
519789,Jalampura,Savli,22.502329,73.105973,176.0,0.0,16.85,62.92,1.12,11.24,3.37,33.93,0.364,13.5,212.0,Alluvial Loamy Soil,0.305,467.9,0.9,0.98,0.2334453638559054,467.9,3.1746031746031744,11.24,17.970000000000002,Very High
519792,Raniya,Savli,22.495709,73.133102,680.0,0.0,0.62,86.0,1.23,4.46,7.69,53.67,0.278,14.85,228.2,Alluvial Loamy Soil,0.306,469.9,0.75,0.98,0.2562893731329966,469.9,3.1645569620253164,4.46,1.85,Very High
519793,Mahapura,Savli,22.495327,73.160927,119.0,0.0,0.85,86.32,6.84,4.27,0.85,79.21,0.314,14.4,222.8,Alluvial Loamy Soil,0.298,470.5,0.75,0.98,0.2486898871648548,470.5,3.2467532467532467,4.27,7.6899999999999995,Very High
519810,Anjesar,Savli,22.480895,73.17266,532.0,0.0,3.19,81.99,0.0,5.07,9.76,17.16,0.282,11.7,190.4,Alluvial Loamy Soil,0.294,467.9,0.75,0.98,0.20278729535651246,467.9,3.2894736842105265,5.07,3.19,Very High
519791,Poicha Raniya,Savli,22.475894,73.114821,769.0,0.0,3.9,84.79,0.0,5.07,6.24,47.55,0.297,12.15,195.8,Alluvial Loamy Soil,0.293,472.5,0.75,0.98,0.21047175982130567,472.5,3.3003300330033003,5.07,3.9,Very High
519811,Moksi,Savli,22.468066,73.147281,1195.0,0.0,0.0,87.97,6.43,2.75,2.85,60.02,0.307,13.05,206.6,Alluvial Loamy Soil,0.297,468.6,0.75,0.98,0.2258012668691037,468.6,3.257328990228013,2.75,6.43,Very High
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,1097.0,0.0,24.7,68.46,0.0,0.0,6.84,46.13,0.428,14.4,222.8,Alluvial Loamy Soil,0.291,469.2,0.9,0.98,0.2486898871648548,469.2,3.3222591362126246,0.0,24.7,Very High
519788,Parthampura Khandi,Savli,22.511161,73.118198,309.0,0.0,20.31,54.46,9.85,14.77,0.62,40.11,0.427,12.15,195.8,Alluvial Loamy Soil,0.302,468.6,0.9,0.98,0.21047175982130567,468.6,3.2051282051282053,14.77,30.159999999999997,Very High
519824,Dodka,Vadodara Rural,22.455062,73.112726,770.0,0.0,6.09,60.35,0.0,22.46,4.06,26.91,0.27,12.15,195.8,Alluvial Loamy Soil,0.29,475.8,0.9,0.98,0.21047175982130567,475.8,3.3333333333333335,22.46,6.09,Very High
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,499.0,0.0,3.61,74.1,0.0,7.03,7.03,43.36,0.265,13.05,206.6,Alluvial Loamy Soil,0.297,464.7,0.75,0.98,0.2258012668691037,464.7,3.257328990228013,7.03,3.61,Very High
519747,Ankaliya,Savli,22.616419,73.377167,443.0,0.0,4.74,88.71,0.0,0.9,5.64,76.34,0.31,13.05,206.6,Alluvial Loamy Soil,0.3,469.2,0.75,0.98,0.2258012668691037,469.2,3.2258064516129035,0.9,4.74,Very High
519756,Lachhanpura,Savli,22.614795,73.22513,246.0,0.0,40.89,56.28,0.0,0.0,2.83,71.94,0.537,11.25,185.0,Alluvial Loamy Soil,0.302,470.5,0.9,0.98,0.19509032201612825,470.5,3.2051282051282053,0.0,40.89,Very High
519750,Mevli,Savli,22.614616,73.329978,913.0,0.0,14.99,72.87,0.0,5.8,0.33,69.97,0.362,12.6,201.2,Alluvial Loamy Soil,0.307,469.2,0.75,0.98,0.21814324139654254,469.2,3.1545741324921135,5.8,14.99,Very High
519748,Dhantej,Savli,22.597216,73.356397,1591.0,0.0,5.03,84.4,0.0,5.09,5.47,55.81,0.306,12.6,201.2,Alluvial Loamy Soil,0.3,481.6,0.75,0.98,0.21814324139654254,481.6,3.2258064516129035,5.09,5.03,Very High
519795,Namisara,Savli,22.515105,73.189227,974.0,0.0,2.46,87.47,0.0,1.95,8.11,76.53,0.287,11.25,185.0,Alluvial Loamy Soil,0.284,469.9,0.75,0.98,0.19509032201612825,469.9,3.4013605442176873,1.95,2.46,Very High
519734,Latva,Desar,22.667525,73.366624,319.0,0.0,0.0,76.25,0.0,0.0,9.06,39.34,0.229,11.25,185.0,Alluvial Loamy Soil,0.294,470.5,0.75,0.98,0.19509032201612825,470.5,3.2894736842105265,0.0,0.0,Very High
519724,Bhila,Desar,22.666808,73.359725,123.0,0.0,43.9,52.03,0.0,0.0,4.07,46.88,0.551,11.7,190.4,Alluvial Loamy Soil,0.295,467.3,0.9,0.98,0.20278729535651246,467.3,3.278688524590164,0.0,43.9,Very High
519730,Vansiya,Desar,22.664588,73.398534,259.0,0.0,2.32,77.99,0.0,0.0,1.16,44.06,0.255,11.25,185.0,Alluvial Loamy Soil,0.35,470.5,0.75,0.98,0.19509032201612825,470.5,2.7777777777777777,0.0,2.32,Very High
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,198.0,0.0,64.97,33.5,0.0,0.0,1.52,75.76,0.685,11.25,185.0,Alluvial Loamy Soil,0.299,473.8,0.9,0.98,0.19509032201612825,473.8,3.236245954692557,0.0,64.97,Very High
519721,Gorsan,Desar,22.66062,73.317646,204.0,0.0,23.53,72.06,0.0,0.0,4.41,100.0,0.428,11.25,185.0,Alluvial Loamy Soil,0.296,469.9,0.75,0.98,0.19509032201612825,469.9,3.2679738562091503,0.0,23.53,Very High
519720,Shihora,Desar,22.657088,73.2868,1242.0,0.0,44.57,44.01,0.0,0.4,7.8,91.41,0.534,11.7,190.4,Alluvial Loamy Soil,0.307,464.7,0.9,0.98,0.20278729535651246,464.7,3.1545741324921135,0.4,44.57,Very High
519733,Limdi,Desar,22.654626,73.385685,358.0,0.0,7.82,87.99,0.0,0.0,4.19,67.94,0.334,11.7,190.4,Alluvial Loamy Soil,0.356,472.5,0.75,0.98,0.20278729535651246,472.5,2.73224043715847,0.0,7.82,Very High
519731,Ghanta,Desar,22.65819,73.403154,255.0,0.0,28.24,69.02,0.0,0.0,2.75,43.18,0.461,10.8,179.6,Alluvial Loamy Soil,0.351,470.5,0.9,0.98,0.18738131458572463,470.5,2.770083102493075,0.0,28.24,Very High
519738,Nhara,Savli,22.646613,73.312436,371.0,0.0,39.89,57.41,0.0,0.0,2.7,52.11,0.531,11.7,190.4,Alluvial Loamy Soil,0.296,466.0,0.9,0.98,0.20278729535651246,466.0,3.2679738562091503,0.0,39.89,Very High
519732,Andrakhiya,Desar,22.650172,73.392421,188.0,0.0,9.63,87.17,0.0,0.0,3.21,61.35,0.348,11.7,190.4,Alluvial Loamy Soil,0.35,469.2,0.75,0.98,0.20278729535651246,469.2,2.7777777777777777,0.0,9.63,Very High
519737,Gutardi,Savli,22.642703,73.334373,518.0,0.0,23.7,67.82,0.0,0.0,6.74,45.74,0.417,11.25,185.0,Alluvial Loamy Soil,0.293,463.3,0.9,0.98,0.19509032201612825,463.3,3.3003300330033003,0.0,23.7,Very High
519736,Sandhasal,Desar,22.644957,73.351477,798.0,0.0,0.0,79.05,0.0,9.03,4.14,74.6,0.251,12.15,195.8,Alluvial Loamy Soil,0.3,470.5,0.75,0.98,0.21047175982130567,470.5,3.2258064516129035,9.03,0.0,Very High
519735,Vav,Desar,22.641302,73.3653,238.0,0.0,0.0,93.78,0.0,0.0,6.22,40.76,0.281,13.05,206.6,Alluvial Loamy Soil,0.306,475.8,0.75,0.98,0.2258012668691037,475.8,3.1645569620253164,0.0,0.0,Very High
519740,Ajabpura,Savli,22.641095,73.26504,761.0,0.0,48.09,49.41,0.0,0.0,2.5,74.47,0.581,12.15,195.8,Alluvial Loamy Soil,0.306,467.9,0.9,0.98,0.21047175982130567,467.9,3.1645569620253164,0.0,48.09,Very High
519741,Amarapura,Savli,22.630837,73.247017,558.0,0.0,30.47,46.77,0.0,0.0,22.76,45.98,0.415,11.25,185.0,Alluvial Loamy Soil,0.294,472.5,0.9,0.98,0.19509032201612825,472.5,3.2894736842105265,0.0,30.47,Very High
519745,Zumkha,Savli,22.628964,73.320551,254.0,0.0,16.86,80.0,0.0,0.0,3.14,60.29,0.392,12.6,201.2,Alluvial Loamy Soil,0.305,467.9,0.75,0.98,0.21814324139654254,467.9,3.1746031746031744,0.0,16.86,Very High
519746,Dipapura,Savli,22.627892,73.344346,301.0,0.0,12.62,79.73,0.0,0.0,7.64,62.5,0.353,11.7,190.4,Alluvial Loamy Soil,0.295,462.7,0.75,0.98,0.20278729535651246,462.7,3.278688524590164,0.0,12.62,Very High
519751,Vitoj,Savli,22.612199,73.311078,425.0,0.0,7.06,71.76,0.0,19.06,2.12,49.18,0.307,12.15,195.8,Alluvial Loamy Soil,0.303,479.7,0.75,0.98,0.21047175982130567,479.7,3.194888178913738,19.06,7.06,Very High
519742,Kalupura,Savli,22.620001,73.252806,109.0,42.2,19.27,37.61,0.0,0.0,0.92,48.78,0.295,11.7,190.4,Alluvial Loamy Soil,0.296,468.6,0.9,0.98,0.20278729535651246,468.6,3.2679738562091503,42.2,19.27,Very High
519749,Narpura,Savli,22.612873,73.347288,66.0,0.0,0.0,80.3,0.0,0.0,19.7,75.47,0.241,13.95,217.4,Alluvial Loamy Soil,0.301,475.1,0.75,0.98,0.24107506083303862,475.1,3.215434083601286,0.0,0.0,Very High
519752,Samantpura,Savli,22.610941,73.290607,129.0,0.0,27.91,67.44,0.0,0.0,4.65,68.97,0.454,13.05,206.6,Alluvial Loamy Soil,0.303,466.0,0.9,0.98,0.2258012668691037,466.0,3.194888178913738,0.0,27.91,Very High
519757,Rupankui,Savli,22.603019,73.212801,583.0,0.0,34.99,59.52,0.0,0.0,5.49,72.05,0.493,11.25,185.0,Alluvial Loamy Soil,0.284,470.5,0.9,0.98,0.19509032201612825,470.5,3.4013605442176873,0.0,34.99,Very High
519755,Rasawadi,Savli,22.606542,73.250407,163.0,0.0,0.61,82.82,0.0,4.91,11.66,74.07,0.261,11.7,190.4,Alluvial Loamy Soil,0.295,466.0,0.75,0.98,0.20278729535651246,466.0,3.278688524590164,4.91,0.61,Very High
519753,Gangadiyapura,Savli,22.602837,73.281439,92.0,0.0,0.0,89.01,0.0,0.0,10.99,75.31,0.267,11.7,190.4,Alluvial Loamy Soil,0.286,465.3,0.75,0.98,0.20278729535651246,465.3,3.3783783783783785,0.0,0.0,Very High
519760,Dungrapura,Savli,22.599649,73.324299,1168.0,0.0,8.14,68.72,0.0,0.0,23.14,87.28,0.279,12.15,195.8,Alluvial Loamy Soil,0.298,469.2,0.9,0.98,0.21047175982130567,469.2,3.2467532467532467,0.0,8.14,Very High
519758,Kanoda,Savli,22.596876,73.199142,578.0,0.0,32.64,60.45,0.0,0.0,6.91,85.71,0.475,11.25,185.0,Alluvial Loamy Soil,0.29,464.7,0.9,0.98,0.19509032201612825,464.7,3.3333333333333335,0.0,32.64,Very High
519759,Rasulpur,Savli,22.594845,73.232122,399.0,0.0,0.5,87.5,0.0,0.0,12.0,71.14,0.267,10.8,179.6,Alluvial Loamy Soil,0.305,471.8,0.75,0.98,0.18738131458572463,471.8,3.1746031746031744,0.0,0.5,Very High
519763,Vasanpura,Savli,22.584223,73.309628,908.0,0.0,2.39,79.78,2.61,4.78,10.43,86.1,0.284,12.15,195.8,Alluvial Loamy Soil,0.302,465.3,0.75,0.98,0.21047175982130567,465.3,3.2051282051282053,4.78,5.0,Very High
519766,Poicha Kanoda,Savli,22.583638,73.180915,1061.0,0.0,15.25,66.67,0.0,0.28,17.8,84.87,0.338,11.25,185.0,Alluvial Loamy Soil,0.286,470.5,0.9,0.98,0.19509032201612825,470.5,3.3783783783783785,0.28,15.25,Very High
519764,Muval,Savli,22.578348,73.26441,1829.0,0.0,1.26,69.37,0.0,9.9,19.47,100.0,0.234,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.035,0.003490651415223732,387.6,6.25,9.9,1.26,Low
519761,Tulsipura,Savli,22.567101,73.363504,1044.0,0.0,4.21,83.62,0.0,4.89,7.28,60.14,0.296,12.6,201.2,Alluvial Loamy Soil,0.298,466.6,0.75,0.98,0.21814324139654254,466.6,3.2467532467532467,4.89,4.21,Very High
519762,Kamalpura,Savli,22.574665,73.339106,615.0,0.0,1.14,91.06,0.0,5.04,2.76,69.11,0.291,11.7,190.4,Alluvial Loamy Soil,0.298,469.9,0.75,0.98,0.20278729535651246,469.9,3.2467532467532467,5.04,1.14,Very High
519767,Mevaliapura,Savli,22.571804,73.181615,109.0,0.0,0.0,83.33,0.0,11.11,5.56,66.67,0.267,12.15,195.8,Alluvial Loamy Soil,0.289,469.2,0.75,0.98,0.21047175982130567,469.2,3.3444816053511706,11.11,0.0,Very High
519765,Sardarpura,Savli,22.567424,73.196341,92.0,0.0,0.0,90.22,0.0,5.43,4.35,60.24,0.279,12.6,201.2,Alluvial Loamy Soil,0.295,471.8,0.75,0.98,0.21814324139654254,471.8,3.278688524590164,5.43,0.0,Very High
519771,Moti Bhadol,Savli,22.548218,73.316037,906.0,0.0,0.77,90.29,0.0,8.94,0.0,77.14,0.291,11.7,190.4,Alluvial Loamy Soil,0.307,466.0,0.75,0.98,0.20278729535651246,466.0,3.1545741324921135,8.94,0.77,Very High
519770,Charanpura,Savli,22.561883,73.301134,421.0,0.0,0.0,95.48,0.0,2.38,1.9,94.76,0.29,12.6,201.2,Alluvial Loamy Soil,0.297,469.2,0.75,0.98,0.21814324139654254,469.2,3.257328990228013,2.38,0.0,Very High
519769,Javla,Savli,22.552921,73.254503,882.0,0.0,0.23,80.39,0.0,4.76,14.63,14.39,0.25,13.05,206.6,Alluvial Loamy Soil,0.311,471.2,0.75,0.98,0.2258012668691037,471.2,3.115264797507788,4.76,0.23,Very High
519772,Vadiya K,Savli,22.55089,73.339853,572.0,0.0,0.0,76.36,0.0,0.0,23.64,57.34,0.229,12.15,195.8,Alluvial Loamy Soil,0.294,467.9,0.75,0.98,0.21047175982130567,467.9,3.2894736842105265,0.0,0.0,Very High
519784,Gothada,Savli,22.535905,73.224501,2446.0,0.0,0.82,83.07,3.02,6.2,1.46,74.17,0.284,10.8,179.6,Alluvial Loamy Soil,0.285,468.6,0.75,0.98,0.18738131458572463,468.6,3.3898305084745766,6.2,3.84,Very High
519782,Sherpura,Savli,22.546389,73.290402,1013.0,0.0,0.79,94.08,0.0,1.88,3.26,98.64,0.292,12.6,201.2,Alluvial Loamy Soil,0.311,472.5,0.75,0.98,0.21814324139654254,472.5,3.115264797507788,1.88,0.79,Very High
519773,Mal Ankaliya,Savli,22.546901,73.358528,499.0,0.0,0.4,88.6,0.0,5.0,6.0,73.36,0.277,10.8,179.6,Alluvial Loamy Soil,0.299,467.9,0.75,0.98,0.18738131458572463,467.9,3.236245954692557,5.0,0.4,Very High
519774,Kambola,Savli,22.539939,73.389336,631.0,0.0,0.0,89.54,0.0,5.07,5.39,75.22,0.276,10.35,174.2,Alluvial Loamy Soil,0.297,466.0,0.75,0.98,0.17966074859319253,466.0,3.257328990228013,5.07,0.0,Very High
519779,Ranipura Samlaya,Savli,22.52818,73.342841,102.0,0.0,11.76,54.9,0.0,33.33,0.0,53.57,0.321,12.15,195.8,Alluvial Loamy Soil,0.3,467.9,0.9,0.98,0.21047175982130567,467.9,3.2258064516129035,33.33,11.76,Very High
519780,Nani Bhadol,Savli,22.522203,73.317746,951.0,0.0,1.26,72.87,0.0,5.05,20.82,72.15,0.238,11.7,190.4,Alluvial Loamy Soil,0.299,467.3,0.75,0.98,0.20278729535651246,467.3,3.236245954692557,5.05,1.26,Very High
519783,Karachiya,Savli,22.526843,73.263858,656.0,0.0,1.52,65.24,0.0,5.03,24.7,72.43,0.217,12.15,195.8,Alluvial Loamy Soil,0.311,469.2,0.9,0.98,0.21047175982130567,469.2,3.115264797507788,5.03,1.52,Very High
519781,Samlaya,Savli,22.523995,73.290581,1190.0,0.0,0.64,88.5,8.53,0.56,1.77,63.64,0.323,12.15,195.8,Alluvial Loamy Soil,0.306,467.9,0.75,0.98,0.21047175982130567,467.9,3.1645569620253164,0.56,9.17,Very High
519785,Ranchhodpura,Savli,22.532442,73.183961,125.0,0.0,0.0,85.6,0.0,0.0,14.4,100.0,0.257,12.6,201.2,Alluvial Loamy Soil,0.291,471.2,0.75,0.98,0.21814324139654254,471.2,3.3222591362126246,0.0,0.0,Very High
519777,Mudhela,Savli,22.50827,73.397671,626.0,0.0,2.93,69.6,7.72,0.93,18.67,66.96,0.283,12.6,201.2,Alluvial Loamy Soil,0.303,471.8,0.9,0.98,0.21814324139654254,471.8,3.194888178913738,0.93,10.65,Very High
519778,Ghantiyal,Savli,22.517542,73.377275,680.0,0.0,0.15,90.71,0.0,4.57,4.57,78.05,0.28,12.6,201.2,Alluvial Loamy Soil,0.299,471.2,0.75,0.98,0.21814324139654254,471.2,3.236245954692557,4.57,0.15,Very High
519796,Bautha,Savli,22.511578,73.213664,412.0,0.0,6.07,80.58,0.0,5.83,7.52,87.35,0.305,11.25,185.0,Alluvial Loamy Soil,0.29,470.5,0.75,0.98,0.19509032201612825,470.5,3.3333333333333335,5.83,6.07,Very High
519798,Pasva,Savli,22.501273,73.255812,782.0,0.0,2.94,87.72,0.0,5.12,3.2,51.17,0.297,11.25,185.0,Alluvial Loamy Soil,0.311,473.8,0.75,0.98,0.19509032201612825,473.8,3.115264797507788,5.12,2.94,Very High
519799,Mota Motipura,Savli,22.504195,73.273909,453.0,0.0,0.44,91.63,0.0,0.0,7.93,60.1,0.279,11.7,190.4,Alluvial Loamy Soil,0.312,469.9,0.75,0.98,0.20278729535651246,469.9,3.1055900621118013,0.0,0.44,Very High
519802,Lotna,Savli,22.504372,73.36037,530.0,0.0,2.26,89.62,0.0,4.53,3.4,68.35,0.296,12.6,201.2,Alluvial Loamy Soil,0.304,465.3,0.75,0.98,0.21814324139654254,465.3,3.1847133757961785,4.53,2.26,Very High
519801,Gangadiya,Savli,22.505454,73.33713,1409.0,0.0,1.99,86.72,0.0,4.4,6.89,50.12,0.285,13.05,206.6,Alluvial Loamy Soil,0.305,469.9,0.75,0.98,0.2258012668691037,469.9,3.1746031746031744,4.4,1.99,Very High
519800,Pratapnagar,Savli,22.499167,73.293923,662.0,0.0,0.0,86.84,0.0,2.27,7.72,52.26,0.264,12.15,195.8,Alluvial Loamy Soil,0.301,471.2,0.75,0.98,0.21047175982130567,471.2,3.215434083601286,2.27,0.0,Very High
519805,Vadadala,Savli,22.486995,73.319058,559.0,0.0,2.5,60.18,0.36,3.93,33.04,68.25,0.211,11.25,185.0,Alluvial Loamy Soil,0.303,465.3,0.9,0.98,0.19509032201612825,465.3,3.194888178913738,3.93,2.86,Very High
519797,Lasundra,Savli,22.501698,73.232756,497.0,5.84,4.02,80.89,0.0,2.01,0.6,42.39,0.283,11.7,190.4,Alluvial Loamy Soil,0.295,466.0,0.75,0.98,0.20278729535651246,466.0,3.278688524590164,7.85,4.02,Very High
519803,Sadra,Savli,22.501871,73.377151,304.0,0.0,1.32,86.18,0.0,5.59,6.91,75.48,0.279,13.5,212.0,Alluvial Loamy Soil,0.302,470.5,0.75,0.98,0.2334453638559054,470.5,3.2051282051282053,5.59,1.32,Very High
