village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,male_population,female_population,sc_st_population_share_pct,population_density_per_ha,surface_water_exposure,river_canal_present,tank_pond_lake_present,drainage_quality_score,road_connectivity_score,healthcare_access_score,nearest_town_dist_km,district_hq_dist_km,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,historical_flood_inundation_pct_EXTERNAL_TOFILL,historical_flood_event_count_EXTERNAL_TOFILL,runoff_coefficient_EXTERNAL_TOFILL,building_footprint_density_EXTERNAL_TOFILL,flood_hazard_score_TARGET,flood_damage_estimate_TARGET,river_proximity_score,elevation_inverse,rainfall_density,flood_exposure,infrastructure_exposure,flood_vulnerability
519938,Panch Devla,Vaghodia,22.43723,73.378274,867.0,179.0,464.0,403.0,21.8,3.335,1,1.0,1.0,1,3,0,10.0,28.0,95.0,12.6,1.658,0.001,1062.4,245.6,37.7,3,0.55,0.27,0.439,54.4,0.5688282138794084,0.010416666666666666,399.699021820918,380.613,1.464065,0.095702
519939,Abhrampura,Vaghodia,22.430948,73.384792,627.0,147.0,318.0,309.0,19.62,1.39,1,1.0,1.0,1,2,0,20.0,30.0,95.0,13.05,1.641,0.001,1082.2,244.8,38.3,3,0.49,0.11,0.431,33.7,0.5743825387708213,0.010416666666666666,409.76902688375617,270.237,0.5990899999999999,0.0845622
519936,Kamrol,Vaghodia,22.426497,73.295766,2097.0,441.0,1068.0,1029.0,46.78,2.074,1,1.0,1.0,1,3,1,22.0,25.0,95.0,12.15,0.825,0.001,1084.0,246.4,44.7,3,0.51,0.17,0.492,135.8,1.0810810810810811,0.010416666666666666,593.9726027397261,1031.724,1.020408,0.2301576
519942,Kodarvaya,Vaghodia,22.415313,73.384313,398.0,88.0,206.0,192.0,71.11,1.579,1,0.0,1.0,1,2,0,18.0,27.0,97.5,13.05,2.881,0.0,1082.2,244.8,29.6,2,0.5,0.13,0.346,17.5,0.3354579000335458,0.01015228426395939,278.84565833548055,137.708,0.546334,0.24604059999999997
519935,Amreshwar,Vaghodia,22.413419,73.264611,480.0,106.0,249.0,231.0,45.0,1.943,1,0.0,1.0,1,2,0,17.0,17.0,97.5,13.05,1.513,0.001,1094.8,245.6,40.9,3,0.51,0.16,0.443,27.7,0.6199628022318661,0.01015228426395939,435.6545961002785,212.64000000000001,0.860749,0.19935
519950,Kotambi,Vaghodia,22.396152,73.312378,3740.0,755.0,1900.0,1840.0,47.57,1.918,1,1.0,1.0,1,3,0,14.0,14.0,90.0,11.7,0.35,0.001,1076.8,243.2,47.5,3,0.5,0.15,0.527,255.0,2.2222222222222223,0.01098901098901099,797.6296296296296,1970.98,1.010786,0.2506939
519937,Lilora,Vaghodia,22.428497,73.363664,1698.0,371.0,864.0,834.0,28.03,3.093,1,1.0,1.0,1,3,1,14.0,25.0,102.5,13.95,1.867,0.0,1091.2,244.0,38.1,3,0.54,0.25,0.422,100.8,0.5083884087442806,0.00966183574879227,380.60690617370074,716.5559999999999,1.305246,0.11828659999999999
519943,Vyankatpura,Vaghodia,22.404352,73.368516,592.0,134.0,298.0,294.0,63.68,1.194,1,0.0,1.0,1,2,0,15.0,25.0,100.0,13.5,1.44,0.0,1089.4,244.0,40.8,3,0.49,0.1,0.445,32.6,0.6493506493506493,0.009900990099009901,446.47540983606564,263.44,0.53133,0.283376
519945,Rahkui,Vaghodia,22.408263,73.335659,773.0,169.0,385.0,388.0,80.6,2.534,0,0.0,0.0,1,2,0,16.0,20.0,100.0,13.5,1.146,0.001,1085.8,244.0,42.7,3,0.53,0.2,0.471,49.2,0.8025682182985554,0.009900990099009901,505.96458527493013,364.08299999999997,1.1935139999999997,0.37962599999999996
519946,Ganeshpura,Vaghodia,22.402363,73.274967,981.0,204.0,502.0,479.0,40.06,1.666,1,0.0,1.0,1,2,0,16.0,16.0,97.5,12.6,1.281,0.001,1084.0,245.6,40.7,3,0.5,0.13,0.458,57.1,0.724112961622013,0.01015228426395939,475.23016220955725,449.298,0.763028,0.18347480000000002
519944,Amrutpura,Vaghodia,22.398513,73.352163,409.0,88.0,210.0,199.0,90.46,1.561,1,0.0,1.0,1,1,0,15.0,27.0,92.5,12.15,0.365,0.0,1084.0,244.0,46.8,3,0.5,0.12,0.522,26.9,2.1505376344086025,0.0106951871657754,794.1391941391942,213.49800000000002,0.814842,0.4722012
519947,Bhaniyara,Vaghodia,22.393587,73.264179,1796.0,405.0,929.0,867.0,26.28,2.595,1,1.0,1.0,1,3,1,13.0,13.0,92.5,12.15,0.018,0.001,1078.6,245.6,50.1,3,0.53,0.21,0.551,134.7,8.47457627118644,0.0106951871657754,1059.5284872298623,989.5960000000001,1.4298450000000003,0.14480280000000004
519954,Jafarpura,Vaghodia,22.389601,73.367701,358.0,81.0,192.0,166.0,53.35,2.452,0,0.0,0.0,1,1,0,18.0,25.0,95.0,12.6,0.236,0.0,1075.0,247.2,48.4,3,0.52,0.2,0.535,25.9,2.9761904761904767,0.010416666666666666,869.7411003236246,191.53,1.31182,0.2854225
519952,Intoli,Vaghodia,22.38544,73.332133,1060.0,204.0,527.0,533.0,2.92,4.69,0,0.0,0.0,1,2,0,12.0,12.0,92.5,12.6,1.382,0.001,1064.2,244.8,40.0,3,0.59,0.38,0.464,76.4,0.6747638326585695,0.0106951871657754,446.76742233417303,491.84000000000003,2.1761600000000003,0.013548800000000001
519953,Rasulabad,Vaghodia,22.379755,73.345826,2279.0,453.0,1150.0,1129.0,43.97,2.185,1,1.0,1.0,1,3,1,16.0,24.0,90.0,11.7,1.678,0.0,1076.8,244.8,38.2,3,0.52,0.17,0.437,131.1,0.562429696287964,0.01098901098901099,402.0911127707244,995.923,0.954845,0.19214889999999998
519957,Rayan Talavadi,Vaghodia,22.369731,73.378642,1597.0,336.0,856.0,741.0,24.67,2.442,1,1.0,1.0,1,1,1,15.0,20.0,92.5,12.15,1.758,0.0,1067.8,248.0,37.5,3,0.52,0.2,0.429,92.5,0.5382131324004306,0.0106951871657754,387.1646120377085,685.1129999999999,1.0476180000000002,0.1058343
519948,Bhaupura,Vaghodia,22.379426,73.279252,663.0,143.0,335.0,328.0,28.21,2.046,1,1.0,1.0,1,3,0,15.0,15.0,97.5,13.05,0.663,0.001,1087.6,246.4,45.4,3,0.51,0.16,0.503,43.5,1.310615989515072,0.01015228426395939,653.9987973541791,333.489,1.0291379999999999,0.1418963
519951,Sakariya,Vaghodia,22.370251,73.321545,654.0,163.0,330.0,324.0,62.84,1.546,1,1.0,1.0,1,2,0,12.0,12.0,92.5,12.15,1.932,0.001,1080.4,244.0,38.3,3,0.5,0.12,0.412,34.0,0.4921259842519685,0.0106951871657754,368.4856753069578,269.448,0.636952,0.25890080000000004
519949,Kumetha,Vaghodia,22.36591,73.282281,1595.0,298.0,840.0,755.0,18.06,2.058,1,1.0,1.0,1,2,1,12.0,12.0,90.0,12.15,2.163,0.0,1082.2,245.6,35.5,2,0.51,0.16,0.402,83.7,0.44189129474149363,0.01098901098901099,342.1435346190326,641.19,0.8273159999999999,0.07260119999999999
519958,Morlipura,Vaghodia,22.361659,73.295115,993.0,209.0,513.0,480.0,17.72,2.52,1,1.0,1.0,1,2,0,9.0,9.0,100.0,13.5,2.993,0.0,1084.0,244.8,30.1,2,0.53,0.2,0.342,45.8,0.3233107015842224,0.009900990099009901,271.4750813924368,339.60600000000005,0.86184,0.0606024
519962,Raval,Vaghodia,22.347207,73.346467,2702.0,575.0,1393.0,1309.0,40.64,2.183,1,1.0,1.0,1,3,1,9.0,15.0,100.0,13.5,2.003,0.0,1093.0,244.8,37.2,3,0.52,0.17,0.41,145.8,0.475511174512601,0.009900990099009901,363.96936396936394,1107.82,0.8950299999999999,0.166624
519963,Sanoli,Vaghodia,22.346867,73.382726,1202.0,250.0,616.0,586.0,50.42,1.164,1,1.0,1.0,1,1,0,7.0,22.0,100.0,13.05,1.506,0.0,1084.0,245.6,40.1,3,0.48,0.09,0.439,64.7,0.62266500622665,0.009900990099009901,432.5618515562649,527.678,0.510996,0.22134379999999998
519961,Nimetha,Vaghodia,22.346736,73.31377,2328.0,458.0,1189.0,1139.0,55.28,1.73,1,0.0,1.0,1,2,1,12.0,12.0,102.5,13.95,3.533,0.05,1087.6,244.0,24.8,2,0.5,0.14,0.3,89.6,0.2752546105147261,0.00966183574879227,239.9294065740128,698.4,0.519,0.16584
519960,Jesangpura,Vaghodia,22.337236,73.288132,811.0,162.0,423.0,388.0,29.84,3.06,1,0.0,1.0,1,2,0,10.0,10.0,95.0,12.6,1.906,0.0,1076.8,246.4,36.4,2,0.54,0.24,0.421,47.6,0.49850448654037893,0.010416666666666666,370.5437026841019,341.431,1.28826,0.1256264
519978,Chipad,Vaghodia,22.331109,73.336834,944.0,204.0,503.0,441.0,16.84,1.975,1,0.0,1.0,1,2,0,10.0,16.0,102.5,14.85,1.162,0.001,1093.0,244.8,44.6,3,0.51,0.16,0.468,57.7,0.7923930269413629,0.00966183574879227,505.5504162812211,441.79200000000003,0.9243000000000001,0.0788112
519984,Gajadra,Vaghodia,22.320324,73.360103,1685.0,366.0,851.0,834.0,45.22,1.95,0,0.0,0.0,1,2,0,9.0,15.0,100.0,13.05,0.636,0.001,1091.2,244.8,46.9,3,0.51,0.16,0.504,110.8,1.358695652173913,0.009900990099009901,666.9926650366748,849.24,0.9828,0.2279088
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,491.0,116.0,265.0,226.0,35.64,2.063,1,0.0,1.0,1,2,0,10.0,16.0,92.5,12.15,1.861,0.0,1082.2,244.0,36.8,3,0.51,0.17,0.418,27.0,0.5099439061703213,0.0106951871657754,378.2593498776652,205.238,0.862334,0.1489752
519959,Sikandarpura,Vaghodia,22.333964,73.270463,2905.0,653.0,1538.0,1367.0,11.6,18.043,1,0.0,1.0,1,1,0,7.0,7.0,97.5,13.05,2.805,0.0,1075.0,245.6,29.6,2,0.85,0.75,0.404,231.1,0.3442340791738382,0.01015228426395939,282.52299605781866,1173.6200000000001,7.289372,0.046864
519982,Shripore Timbi,Vaghodia,22.316,73.300323,670.0,142.0,348.0,322.0,40.6,1.393,1,1.0,0.0,1,2,0,6.0,6.0,100.0,13.95,0.677,0.001,1096.6,244.0,46.6,3,0.49,0.11,0.498,41.7,1.287001287001287,0.009900990099009901,653.9057841383423,333.66,0.693714,0.202188
519977,Khandha,Vaghodia,22.325434,73.374753,1128.0,223.0,578.0,550.0,52.3,2.93,1,0.0,1.0,1,2,0,6.0,22.0,97.5,13.05,0.051,0.0,1093.0,245.6,51.1,3,0.54,0.23,0.55,85.8,6.622516556291391,0.01015228426395939,1039.9619410085634,620.4000000000001,1.6115000000000002,0.28765
519976,Nava Ajva,Vaghodia,22.323725,73.395499,869.0,200.0,450.0,419.0,46.61,1.36,1,1.0,1.0,1,2,0,4.0,25.0,95.0,12.6,0.243,0.0,1082.2,247.2,47.7,3,0.49,0.11,0.53,57.5,2.915451895043732,0.010416666666666666,870.6355591311345,460.57000000000005,0.7208000000000001,0.24703300000000003
519980,Bakrol,Vaghodia,22.323132,73.284063,1017.0,190.0,509.0,508.0,49.26,1.496,1,1.0,0.0,1,2,0,6.0,6.0,100.0,13.5,1.03,0.0,1089.4,246.4,44.0,3,0.49,0.12,0.475,60.9,0.8849557522123893,0.009900990099009901,536.6502463054187,483.075,0.7106,0.23398499999999997
520006,Ropa,Vaghodia,22.267676,73.333045,633.0,127.0,327.0,306.0,30.02,3.659,1,0.0,1.0,1,0,0,13.0,13.0,92.5,12.15,0.119,0.001,1100.2,244.8,49.2,3,0.56,0.29,0.548,50.3,4.566210045662101,0.0106951871657754,983.1992850759607,346.884,2.005132,0.16450960000000003
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,458.0,101.0,238.0,220.0,22.27,2.091,1,0.0,1.0,1,2,0,11.0,18.0,105.0,13.95,1.922,0.001,1093.0,243.2,38.9,3,0.51,0.17,0.414,25.0,0.4945598417408507,0.009433962264150943,374.0588637919234,189.612,0.865674,0.0921978
519981,Hanumanpura,Vaghodia,22.315167,73.270079,504.0,121.0,255.0,249.0,41.47,2.008,1,1.0,0.0,1,2,0,6.0,6.0,92.5,12.15,1.83,0.0,1091.2,246.4,36.3,2,0.51,0.16,0.422,27.8,0.5181347150259067,0.0106951871657754,385.58303886925796,212.688,0.847376,0.1750034
520000,Alva,Vaghodia,22.308185,73.32646,2066.0,415.0,1052.0,1014.0,22.07,3.183,1,0.0,1.0,1,2,1,10.0,17.0,97.5,12.6,0.679,0.001,1084.0,244.0,45.4,3,0.55,0.25,0.507,147.3,1.2836970474967908,0.01015228426395939,645.6223942823109,1047.462,1.613781,0.1118949
520001,Amodar,Vaghodia,22.298566,73.303627,1591.0,348.0,805.0,786.0,21.43,4.749,0,0.0,0.0,1,3,0,4.0,4.0,102.5,13.95,0.875,0.001,1076.8,243.2,43.6,3,0.59,0.38,0.499,123.3,1.0256410256410258,0.00966183574879227,574.2933333333333,793.909,2.369751,0.1069357
520007,Limda,Vaghodia,22.283762,73.362083,2608.0,574.0,1319.0,1289.0,54.68,2.981,1,0.0,1.0,1,3,1,5.0,15.0,85.0,10.8,0.183,0.001,1094.8,245.6,51.1,3,0.54,0.24,0.567,206.3,3.5335689045936394,0.011627906976744186,925.4437869822484,1478.7359999999999,1.6902269999999997,0.31003559999999997
519999,Kamlapura,Vaghodia,22.287513,73.334125,433.0,81.0,215.0,218.0,66.97,1.498,1,0.0,1.0,1,2,0,10.0,25.0,92.5,12.15,1.613,0.001,1087.6,245.6,38.7,3,0.49,0.12,0.433,23.6,0.5837711617046117,0.0106951871657754,416.22655951014156,187.489,0.648634,0.28998009999999996
519998,Dattapura,Vaghodia,22.290134,73.350391,40.0,10.0,22.0,18.0,50.0,0.305,0,0.0,0.0,0,1,0,6.0,14.0,92.5,12.15,0.798,0.001,1084.0,245.6,45.0,3,0.46,0.05,0.486,2.3,1.1135857461024499,0.0106951871657754,602.8921023359288,19.439999999999998,0.14823,0.243
520003,Pipaliya,Vaghodia,22.286007,73.31567,1320.0,291.0,693.0,627.0,56.29,2.082,0,0.0,0.0,1,3,1,8.0,18.0,90.0,11.7,0.914,0.001,1076.8,244.0,44.1,3,0.51,0.17,0.489,85.0,0.9861932938856016,0.01098901098901099,562.5914315569487,645.48,1.018098,0.27525809999999995
520002,Pavlepur,Vaghodia,22.284299,73.289908,1313.0,308.0,681.0,632.0,38.23,1.966,0,0.0,0.0,1,3,0,4.0,4.0,92.5,12.15,0.834,0.001,1082.2,243.2,44.5,3,0.51,0.16,0.49,84.0,1.0706638115631693,0.0106951871657754,590.0763358778626,643.37,0.96334,0.187327
520008,Madheli,Vaghodia,22.265344,73.374207,2057.0,434.0,1061.0,996.0,37.72,2.345,1,0.0,1.0,1,3,0,8.0,18.0,90.0,11.7,1.307,0.001,1098.4,244.8,40.9,3,0.52,0.19,0.463,127.5,0.7107320540156361,0.01098901098901099,476.11616818378855,952.3910000000001,1.0857350000000001,0.1746436
520004,Umarva,Vaghodia,22.269155,73.310472,1090.0,265.0,594.0,496.0,34.95,1.652,0,0.0,0.0,1,1,1,9.0,9.0,95.0,13.05,1.056,0.001,1087.6,243.2,42.7,3,0.5,0.13,0.473,65.5,0.8650519031141868,0.010416666666666666,528.988326848249,515.5699999999999,0.7813959999999999,0.1653135
520005,Mastupura,Vaghodia,22.258596,73.318803,487.0,131.0,264.0,223.0,62.63,2.064,1,0.0,1.0,1,2,0,13.0,13.0,92.5,12.15,0.202,0.0,1100.2,244.0,48.9,3,0.51,0.17,0.534,34.2,3.311258278145695,0.0106951871657754,915.3078202995009,260.058,1.102176,0.3344442000000001
520019,Falod,Vaghodia,22.251891,73.393337,1903.0,422.0,977.0,926.0,23.7,5.143,1,1.0,1.0,1,2,0,8.0,30.0,100.0,13.5,0.473,0.001,1109.2,243.2,48.4,3,0.6,0.41,0.529,159.7,1.7452006980802794,0.009900990099009901,753.021045485404,1006.687,2.720647,0.125373
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,85.0,10.8,1.239,0.0,1085.8,244.8,43.5,3,0.51,0.16,0.488,0.0,0.746825989544436,0.011627906976744186,484.94863778472535,0.0,1.15168,0.1397144
519906,Nandesari,Vadodara Rural,22.41435,73.095614,8290.0,1717.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,1.095,0.001,850.0,120.0,58.5,3,0.51,0.16,0.708,765.9,0.8368200836820083,0.038461538461538464,405.727923627685,5869.32,1.6708800000000001,0.20270039999999998
519909,Bajwa,Vadodara Rural,22.366252,73.140935,9611.0,1906.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.401,0.001,850.0,120.0,62.9,3,0.51,0.16,0.756,948.2,1.996007984031936,0.038461538461538464,606.7094932191292,7265.916,1.7841600000000002,0.2164428
519907,Ranoli,Vadodara Rural,22.398552,73.131306,11726.0,2511.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,1.995,0.001,850.0,120.0,52.7,3,0.51,0.16,0.645,987.0,0.477326968973747,0.038461538461538464,283.80634390651085,7563.27,1.5222000000000002,0.1846635
519908,Karachiya,Vadodara Rural,22.379471,73.131637,7103.0,1565.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.471,0.001,850.0,120.0,62.5,3,0.51,0.16,0.751,696.1,1.7513134851138354,0.038461538461538464,577.8382053025152,5334.353,1.7723600000000002,0.2150113
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,3417.0,884.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,102.5,13.95,1.587,0.001,1103.8,245.6,38.7,3,0.51,0.16,0.438,195.3,0.5927682276229994,0.00966183574879227,426.6718206416699,1496.646,1.0336800000000002,0.1253994
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,3679.0,833.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,90.0,11.7,0.155,0.001,1105.6,247.2,51.3,3,0.51,0.16,0.543,260.7,3.9215686274509802,0.01098901098901099,957.2294372294372,1997.6970000000001,1.2814800000000002,0.1554609
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,2242.0,574.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.918,0.001,850.0,120.0,59.6,3,0.51,0.16,0.72,210.7,0.9823182711198428,0.038461538461538464,443.16996871741395,1614.24,1.6992000000000003,0.20613599999999999
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,1951.0,603.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,1.394,0.001,850.0,120.0,56.6,3,0.51,0.16,0.687,174.9,0.6693440428380187,0.038461538461538464,355.0543024227235,1340.3370000000002,1.6213200000000003,0.1966881
519911,Undera,Vadodara Rural,22.343372,73.137039,16902.0,3434.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.478,0.001,850.0,120.0,62.4,3,0.51,0.16,0.751,1656.5,1.7301038062283738,0.038461538461538464,575.1014884979702,12693.402,1.7723600000000002,0.2150113
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,1.656,0.001,850.0,120.0,54.9,3,0.51,0.16,0.668,0.0,0.5694760820045558,0.038461538461538464,320.0301204819277,0.0,1.5764800000000003,0.1912484
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.401,0.001,850.0,120.0,62.9,3,0.51,0.16,0.756,0.0,1.996007984031936,0.038461538461538464,606.7094932191292,0.0,1.7841600000000002,0.2164428
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.656,0.001,850.0,120.0,61.3,3,0.51,0.16,0.738,0.0,1.3227513227513228,0.038461538461538464,513.2850241545893,0.0,1.7416800000000001,0.2112894
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,102.5,13.95,0.5,0.001,1098.4,244.8,46.3,3,0.51,0.16,0.514,0.0,1.6666666666666667,0.00966183574879227,732.2666666666668,0.0,1.2130400000000001,0.14715820000000002
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,102.5,12.6,0.171,0.0,1107.4,245.6,50.3,3,0.51,0.16,0.537,0.0,3.6900369003690034,0.00966183574879227,945.6874466268147,0.0,1.2673200000000002,0.15374310000000002
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,100.0,13.5,0.847,0.001,1107.4,245.6,45.0,3,0.51,0.16,0.49,0.0,1.0559662090813096,0.009900990099009901,599.5668651867894,0.0,1.1564,0.140287
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,90.0,11.7,1.387,0.002,1098.4,245.6,40.9,3,0.51,0.16,0.457,0.0,0.6724949562878278,0.01098901098901099,460.15919564306665,0.0,1.0785200000000001,0.1308391
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,0.692,0.001,850.0,120.0,61.1,3,0.51,0.16,0.736,0.0,1.2626262626262628,0.038461538461538464,502.36406619385343,0.0,1.7369600000000003,0.21071679999999998
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,4929.0,1081.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,92.5,12.15,0.233,0.001,1098.4,244.0,48.7,3,0.51,0.16,0.532,342.2,3.003003003003003,0.0106951871657754,890.8353609083537,2622.228,1.2555200000000002,0.15231160000000002
520022,Jarod CT,Vaghodia,22.429672,73.332882,7200.0,1601.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,97.5,13.05,1.098,0.0,1069.6,244.0,42.7,3,0.51,0.16,0.472,443.5,0.8347245409015024,0.01015228426395939,509.8188751191611,3398.3999999999996,1.11392,0.1351336
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,16604.0,3604.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,1.441,0.0,850.0,120.0,56.3,3,0.51,0.16,0.683,1479.9,0.6489292667099286,0.038461538461538464,348.21794346579276,11340.532000000001,1.6118800000000004,0.19554290000000002
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,248.0,60.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,97.5,13.05,0.978,0.001,1087.6,246.4,42.6,3,0.51,0.16,0.481,15.6,0.9276437847866419,0.01015228426395939,549.8483316481294,119.288,1.1351600000000002,0.1377103
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,87.5,11.25,1.72,0.001,1089.4,247.2,40.1,3,0.51,0.16,0.445,0.0,0.5494505494505494,0.011299435028248588,400.514705882353,0.0,1.0502000000000002,0.1274035
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,87.5,11.25,0.193,0.001,1105.6,247.2,49.8,3,0.51,0.16,0.552,0.0,3.41296928327645,0.011299435028248588,926.7393126571667,0.0,1.3027200000000003,0.1580376
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,25.0,0.2,2.62,0.0,850.0,120.0,48.7,3,0.51,0.16,0.601,0.0,0.3676470588235294,0.038461538461538464,234.80662983425412,0.0,1.41836,0.1720663
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,85.0,10.8,1.728,0.0,1089.4,246.4,40.7,3,0.51,0.16,0.455,0.0,0.5470459518599562,0.011627906976744186,399.34017595307927,0.0,1.0738,0.1302665
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,0.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,1.0,0,0,0,0.0,35.0,95.0,12.6,2.846,0.0,1100.2,245.6,29.4,2,0.51,0.16,0.35,0.0,0.3394433129667345,0.010416666666666666,286.0634425377015,0.0,0.8260000000000001,0.10020499999999999
520943,Bamboj,Dabhoi,22.211975,73.457983,1331.0,289.0,708.0,623.0,33.66,1.915,1,1.0,1.0,0,2,0,20.0,55.0,92.5,12.15,0.659,0.001,1094.8,245.6,45.3,3,0.5,0.15,0.502,86.4,1.3175230566534915,0.0106951871657754,659.915611814346,668.162,0.96133,0.1689732
520945,Lunadra,Dabhoi,22.206681,73.479518,245.0,55.0,131.0,114.0,71.02,1.017,0,0.0,0.0,1,2,0,17.0,45.0,95.0,13.05,0.048,0.001,1093.0,246.4,49.7,3,0.47,0.08,0.54,16.1,6.756756756756756,0.010416666666666666,1042.9389312977098,132.3,0.54918,0.383508
520942,Naranpura,Dabhoi,22.204176,73.42546,180.0,41.0,105.0,75.0,6.67,1.714,1,1.0,1.0,0,2,0,7.0,35.0,95.0,13.05,0.348,0.001,1089.4,247.2,47.4,3,0.5,0.14,0.524,12.1,2.232142857142857,0.010416666666666666,808.1602373887242,94.32000000000001,0.898136,0.0349508
520946,Simaliya,Dabhoi,22.19153,73.482411,3180.0,669.0,1632.0,1548.0,61.01,3.245,1,1.0,1.0,0,3,1,12.0,47.0,92.5,12.15,1.524,0.0,1091.2,246.4,39.3,3,0.52,0.26,0.444,200.1,0.6157635467980295,0.0106951871657754,432.3296354992076,1411.92,1.4407800000000002,0.27088439999999997
520947,Sunvalja,Dabhoi,22.193872,73.456124,492.0,100.0,258.0,234.0,12.8,1.907,0,0.0,0.0,0,2,0,7.0,45.0,97.5,13.05,1.0,0.001,1096.6,244.8,42.9,3,0.5,0.15,0.477,30.4,0.9090909090909091,0.01015228426395939,548.3,234.684,0.909639,0.061056
520941,Karalipura,Dabhoi,22.196452,73.417099,306.0,71.0,165.0,141.0,83.01,2.55,1,1.0,1.0,0,2,0,10.0,46.0,95.0,12.6,0.55,0.001,1087.6,247.2,46.0,3,0.53,0.2,0.514,21.2,1.5384615384615383,0.010416666666666666,701.6774193548387,157.284,1.3107,0.42667140000000003
