village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,male_population,female_population,sc_st_population_share_pct,population_density_per_ha,surface_water_exposure,river_canal_present,tank_pond_lake_present,drainage_quality_score,road_connectivity_score,healthcare_access_score,nearest_town_dist_km,district_hq_dist_km,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,historical_flood_inundation_pct_EXTERNAL_TOFILL,historical_flood_event_count_EXTERNAL_TOFILL,runoff_coefficient_EXTERNAL_TOFILL,building_footprint_density_EXTERNAL_TOFILL,flood_hazard_score_TARGET,flood_damage_estimate_TARGET
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,361.0,84.0,198.0,163.0,1.66,1.823,0,0.0,0.0,0,3,0,14.0,56.0,90.0,11.25,2.02,0.002,1087.6,249.6,35.9,2,0.5,0.15,0.412,19.2
519721,Gorsan,Desar,22.66062,73.317646,717.0,136.0,368.0,349.0,0.0,3.515,1,1.0,0.0,0,3,0,18.0,51.0,85.0,11.25,0.56,0.002,1076.8,248.8,47.7,3,0.56,0.28,0.545,56.3
519720,Shihora,Desar,22.657088,73.2868,6021.0,1208.0,3122.0,2899.0,7.64,4.848,1,1.0,0.0,0,3,0,15.0,48.0,90.0,11.7,1.574,0.003,1062.4,249.6,38.8,3,0.6,0.39,0.459,432.2
519733,Limdi,Desar,22.654626,73.385685,960.0,188.0,499.0,461.0,14.69,2.682,0,0.0,0.0,0,2,0,8.0,59.0,90.0,11.7,0.102,0.001,1084.0,250.4,50.5,3,0.53,0.21,0.552,72.1
519731,Ghanta,Desar,22.65819,73.403154,163.0,32.0,84.0,79.0,0.0,0.639,1,1.0,0.0,0,2,0,11.0,57.0,87.5,10.8,0.087,0.001,1078.6,250.4,50.9,3,0.47,0.05,0.555,10.7
519738,Nhara,Savli,22.646613,73.312436,2460.0,477.0,1271.0,1189.0,0.24,6.631,1,1.0,0.0,0,3,1,14.0,53.0,90.0,11.7,0.317,0.002,1066.0,249.6,47.6,3,0.65,0.53,0.554,234.6
519732,Andrakhiya,Desar,22.650172,73.392421,574.0,99.0,294.0,280.0,23.52,3.053,1,1.0,0.0,0,2,0,7.0,60.0,90.0,11.7,0.07,0.002,1075.0,250.4,50.8,3,0.54,0.24,0.555,44.4
519737,Gutardi,Savli,22.642703,73.334373,1726.0,345.0,876.0,850.0,10.43,3.332,1,1.0,0.0,0,2,0,22.0,60.0,87.5,11.25,0.345,0.001,1058.8,251.2,48.8,3,0.55,0.27,0.549,135.4
519736,Sandhasal,Desar,22.644957,73.351477,4248.0,900.0,2199.0,2049.0,12.29,5.323,1,1.0,1.0,1,2,1,20.0,5.0,92.5,12.15,1.056,0.001,1078.6,250.4,42.0,3,0.61,0.43,0.492,336.2
519735,Vav,Desar,22.641302,73.3653,1145.0,249.0,617.0,528.0,0.0,4.811,0,0.0,0.0,0,2,0,8.0,58.0,95.0,13.05,1.439,0.001,1093.0,248.0,40.5,3,0.59,0.38,0.462,82.1
519740,Ajabpura,Savli,22.641095,73.26504,2222.0,459.0,1122.0,1100.0,0.0,2.92,1,1.0,0.0,0,3,1,12.0,45.0,90.0,12.15,0.846,0.003,1071.4,248.0,43.7,3,0.54,0.23,0.5,153.7
519741,Amarapura,Savli,22.630837,73.247017,2071.0,454.0,1092.0,979.0,3.43,3.711,1,1.0,0.0,0,3,0,10.0,42.0,87.5,11.25,0.215,0.002,1084.0,250.4,50.8,3,0.56,0.3,0.559,169.3
519745,Zumkha,Savli,22.628964,73.320551,1164.0,220.0,610.0,554.0,24.57,4.583,1,1.0,0.0,0,2,0,16.0,55.0,95.0,12.6,1.354,0.002,1071.4,250.4,40.0,3,0.59,0.37,0.469,84.1
519746,Dipapura,Savli,22.627892,73.344346,1022.0,216.0,523.0,499.0,22.02,3.395,1,1.0,1.0,0,2,0,14.0,45.0,92.5,11.7,0.833,0.001,1057.0,252.8,44.0,3,0.55,0.27,0.5,73.0
519751,Vitoj,Savli,22.612199,73.311078,1667.0,320.0,869.0,798.0,3.0,3.922,1,1.0,0.0,1,2,0,11.0,47.0,92.5,12.15,0.264,0.001,1103.8,250.4,49.2,3,0.57,0.31,0.542,133.2
519742,Kalupura,Savli,22.620001,73.252806,91.0,22.0,46.0,45.0,38.46,0.835,1,1.0,0.0,0,3,0,13.0,49.0,90.0,11.7,0.784,0.002,1073.2,251.2,44.6,3,0.39,0.07,0.483,5.3
519749,Narpura,Savli,22.612873,73.347288,624.0,134.0,319.0,305.0,19.87,9.455,1,1.0,1.0,0,2,0,16.0,44.0,102.5,13.95,1.656,0.002,1091.2,246.4,39.0,3,0.73,0.75,0.467,57.4
519752,Samantpura,Savli,22.610941,73.290607,30.0,9.0,15.0,15.0,0.0,0.233,0,0.0,0.0,0,2,0,10.0,45.0,92.5,13.05,0.431,0.001,1066.0,250.4,46.9,3,0.46,0.05,0.514,1.8
519757,Rupankui,Savli,22.603019,73.212801,1963.0,428.0,1039.0,924.0,0.66,3.367,0,0.0,0.0,0,2,0,7.0,37.0,90.0,11.25,1.679,0.001,1078.6,248.8,38.2,3,0.55,0.27,0.443,124.2
519755,Rasawadi,Savli,22.606542,73.250407,1152.0,243.0,575.0,577.0,3.73,7.067,0,0.0,0.0,0,3,1,7.0,40.0,92.5,11.7,2.275,0.001,1066.0,251.2,33.6,2,0.66,0.57,0.415,84.4
519753,Gangadiyapura,Savli,22.602837,73.281439,416.0,100.0,228.0,188.0,7.21,4.522,0,0.0,0.0,0,2,0,9.0,43.0,90.0,11.7,0.871,0.001,1064.2,249.6,43.8,3,0.59,0.36,0.506,32.2
519760,Dungrapura,Savli,22.599649,73.324299,358.0,95.0,203.0,155.0,0.0,0.307,1,1.0,1.0,1,2,0,7.0,48.0,92.5,12.15,0.27,0.001,1075.0,252.0,47.9,3,0.46,0.05,0.526,22.2
519758,Kanoda,Savli,22.596876,73.199142,4854.0,1074.0,2447.0,2407.0,2.35,8.398,1,1.0,0.0,0,2,1,5.0,30.0,87.5,11.25,1.113,0.001,1062.4,248.0,42.8,3,0.7,0.67,0.516,470.6
519759,Rasulpur,Savli,22.594845,73.232122,1466.0,306.0,747.0,719.0,15.69,3.674,1,0.0,1.0,1,3,0,5.0,38.0,87.5,10.8,2.111,0.0,1082.2,248.8,37.1,3,0.56,0.29,0.426,90.6
519763,Vasanpura,Savli,22.584223,73.309628,920.0,220.0,484.0,436.0,6.96,1.013,0,0.0,0.0,0,2,1,7.0,40.0,92.5,12.15,2.404,0.001,1064.2,251.2,32.6,2,0.48,0.08,0.379,42.4
519766,Poicha Kanoda,Savli,22.583638,73.180915,5020.0,1046.0,2590.0,2430.0,1.25,4.731,1,1.0,0.0,0,3,0,5.0,40.0,87.5,11.25,1.782,0.001,1078.6,247.2,38.1,2,0.59,0.38,0.453,353.0
519764,Muval,Savli,22.578348,73.26441,1873.0,425.0,971.0,902.0,46.93,1.024,1,1.0,1.0,2,2,1,3.0,35.0,25.0,0.2,0.396,0.0,850.0,120.0,63.0,4,0.48,0.08,0.752,171.1
519761,Tulsipura,Savli,22.567101,73.363504,1344.0,278.0,664.0,680.0,37.5,1.287,1,1.0,0.0,0,2,0,14.0,54.0,95.0,12.6,2.099,0.001,1067.8,248.8,35.2,2,0.49,0.1,0.401,66.7
519762,Kamalpura,Savli,22.574665,73.339106,607.0,122.0,310.0,297.0,53.54,0.987,1,1.0,0.0,0,2,0,16.0,57.0,90.0,11.7,2.114,0.001,1076.8,248.0,35.2,2,0.48,0.08,0.402,29.6
519767,Mevaliapura,Savli,22.571804,73.181615,1130.0,205.0,584.0,546.0,0.44,10.367,1,1.0,0.0,0,2,0,6.0,36.0,92.5,12.15,2.609,0.001,1075.0,248.8,32.3,2,0.76,0.75,0.405,90.1
519765,Sardarpura,Savli,22.567424,73.196341,526.0,118.0,265.0,261.0,2.28,5.717,1,1.0,0.0,0,2,0,5.0,39.0,95.0,12.6,3.159,0.05,1082.2,247.2,27.8,2,0.62,0.46,0.345,29.8
519771,Moti Bhadol,Savli,22.548218,73.316037,1557.0,346.0,797.0,760.0,16.18,1.719,1,0.0,1.0,0,3,0,11.0,39.0,90.0,11.7,1.445,0.0,1066.0,248.0,39.8,3,0.5,0.14,0.452,90.3
519770,Charanpura,Savli,22.561883,73.301134,930.0,195.0,477.0,453.0,4.52,2.209,0,0.0,0.0,0,2,0,8.0,41.0,95.0,12.6,3.446,0.05,1075.0,248.0,25.4,2,0.52,0.18,0.311,38.4
519769,Javla,Savli,22.552921,73.254503,781.0,176.0,418.0,363.0,26.76,0.885,0,0.0,0.0,1,3,0,1.0,32.0,92.5,13.05,1.779,0.001,1080.4,248.8,37.2,3,0.48,0.07,0.422,39.7
519772,Vadiya K,Savli,22.55089,73.339853,1396.0,317.0,719.0,677.0,17.48,2.441,1,1.0,0.0,0,3,1,13.0,50.0,92.5,12.15,1.222,0.0,1071.4,249.6,41.3,3,0.52,0.2,0.467,88.0
519784,Gothada,Savli,22.535905,73.224501,9347.0,1902.0,4883.0,4464.0,7.57,3.821,1,1.0,1.0,0,3,1,2.0,30.0,85.0,10.8,1.339,0.001,1073.2,248.0,42.5,3,0.56,0.31,0.49,675.0
519782,Sherpura,Savli,22.546389,73.290402,1461.0,315.0,777.0,684.0,14.58,1.442,0,0.0,0.0,0,3,0,7.0,40.0,95.0,12.6,2.688,0.0,1084.0,248.8,30.9,2,0.49,0.12,0.359,66.1
519773,Mal Ankaliya,Savli,22.546901,73.358528,1007.0,228.0,510.0,497.0,13.11,2.018,0,0.0,0.0,0,3,0,18.0,48.0,85.0,10.8,2.656,0.0,1071.4,248.8,33.9,2,0.51,0.16,0.391,51.4
519774,Kambola,Savli,22.539939,73.389336,985.0,227.0,493.0,492.0,35.84,1.561,1,0.0,1.0,2,3,0,22.0,40.0,85.0,10.35,3.213,0.05,1066.0,249.6,29.5,2,0.5,0.12,0.351,43.6
519779,Ranipura Samlaya,Savli,22.52818,73.342841,2038.0,451.0,1047.0,991.0,2.06,19.98,0,0.0,0.0,1,3,0,17.0,47.0,92.5,12.15,1.733,0.0,1071.4,248.8,37.7,3,0.85,0.75,0.48,192.6
519780,Nani Bhadol,Savli,22.522203,73.317746,1465.0,345.0,724.0,741.0,28.33,1.54,1,0.0,1.0,0,2,1,12.0,37.0,87.5,11.7,0.92,0.0,1069.6,249.6,44.9,3,0.5,0.12,0.5,92.3
519783,Karachiya,Savli,22.526843,73.263858,1387.0,287.0,713.0,674.0,5.98,2.114,1,1.0,1.0,0,3,1,6.0,34.0,92.5,12.15,0.277,0.001,1075.0,236.0,56.4,4,0.51,0.17,0.526,96.0
519781,Samlaya,Savli,22.523995,73.290581,2232.0,469.0,1136.0,1096.0,14.52,1.876,1,1.0,1.0,2,2,1,10.0,30.0,92.5,12.15,0.634,0.001,1071.4,249.6,46.7,3,0.51,0.15,0.507,146.4
519785,Ranchhodpura,Savli,22.532442,73.183961,1569.0,289.0,805.0,764.0,0.0,12.552,1,0.0,1.0,0,2,0,7.0,40.0,97.5,12.6,2.142,0.0,1080.4,247.2,34.3,2,0.83,0.75,0.448,138.4
519777,Mudhela,Savli,22.50827,73.397671,734.0,159.0,378.0,356.0,21.12,1.173,1,0.0,1.0,1,2,0,7.0,36.0,95.0,12.6,0.799,0.001,1082.2,246.4,44.3,3,0.49,0.09,0.491,44.2
519778,Ghantiyal,Savli,22.517542,73.377275,1385.0,311.0,701.0,684.0,13.43,2.037,1,0.0,1.0,1,2,0,23.0,40.0,95.0,12.6,0.591,0.0,1080.4,248.8,45.5,3,0.51,0.16,0.509,92.0
519796,Bautha,Savli,22.511578,73.213664,1541.0,321.0,802.0,739.0,14.41,3.74,1,1.0,0.0,1,2,1,6.0,30.0,87.5,11.25,0.59,0.001,1078.6,247.2,46.7,3,0.56,0.3,0.531,119.7
519798,Pasva,Savli,22.501273,73.255812,1155.0,235.0,594.0,561.0,28.4,1.477,1,1.0,1.0,0,2,0,8.0,35.0,87.5,11.25,0.474,0.001,1087.6,246.4,47.7,3,0.49,0.12,0.529,77.0
519799,Mota Motipura,Savli,22.504195,73.273909,312.0,77.0,162.0,150.0,33.01,0.689,0,0.0,0.0,1,3,0,10.0,25.0,87.5,11.7,0.689,0.001,1076.8,246.4,46.1,3,0.47,0.06,0.511,19.0
519802,Lotna,Savli,22.504372,73.36037,1669.0,335.0,866.0,803.0,43.14,3.149,1,0.0,1.0,2,2,0,10.0,34.0,95.0,12.6,1.12,0.0,1064.2,248.8,42.0,3,0.54,0.25,0.477,112.0
519801,Gangadiya,Savli,22.505454,73.33713,2265.0,484.0,1200.0,1065.0,37.88,1.608,1,1.0,1.0,0,2,1,15.0,30.0,97.5,13.05,2.853,0.0,1076.8,247.2,30.2,2,0.5,0.13,0.349,100.5
519800,Pratapnagar,Savli,22.499167,73.293923,1488.0,297.0,784.0,704.0,44.89,2.248,0,0.0,0.0,1,3,1,12.0,35.0,92.5,12.15,1.323,0.0,1080.4,244.8,41.3,3,0.52,0.18,0.458,90.5
519805,Vadadala,Savli,22.486995,73.319058,966.0,190.0,475.0,491.0,7.87,1.728,1,0.0,1.0,1,3,0,17.0,27.0,90.0,11.25,0.568,0.0,1064.2,248.0,46.2,3,0.5,0.14,0.513,63.6
519797,Lasundra,Savli,22.501698,73.232756,1261.0,259.0,652.0,609.0,27.84,2.537,1,1.0,0.0,1,2,1,7.0,28.0,87.5,11.7,0.504,0.001,1066.0,246.4,47.2,3,0.51,0.2,0.53,90.2
519803,Sadra,Savli,22.501871,73.377151,649.0,137.0,343.0,306.0,1.23,2.135,1,1.0,1.0,1,2,0,17.0,36.0,100.0,13.5,0.436,0.0,1078.6,248.0,46.7,3,0.51,0.17,0.52,44.4
519809,Tundav,Savli,22.482954,73.20198,6102.0,1116.0,3169.0,2933.0,14.31,4.264,1,0.0,1.0,0,3,1,10.0,22.0,85.0,11.25,1.079,0.001,1075.0,244.8,45.0,3,0.57,0.34,0.509,468.2
519804,Adalwada,Savli,22.483591,73.353783,672.0,141.0,328.0,344.0,26.64,1.163,0,0.0,0.0,1,2,1,18.0,31.0,87.5,11.25,0.991,0.001,1071.4,248.8,44.3,3,0.48,0.09,0.492,40.5
519807,Subhelav,Savli,22.48513,73.244201,590.0,137.0,280.0,310.0,33.9,1.329,1,1.0,1.0,1,1,0,12.0,30.0,85.0,11.25,1.028,0.001,1080.4,248.0,45.0,3,0.49,0.11,0.502,37.0
519808,Paldi,Savli,22.480526,73.22466,749.0,151.0,398.0,351.0,22.3,2.291,0,0.0,0.0,0,2,0,13.0,30.0,87.5,12.15,1.26,0.001,1069.6,247.2,42.3,3,0.52,0.18,0.479,47.6
519822,Dhanora,Savli,22.46833,73.335342,1254.0,255.0,655.0,599.0,26.87,4.463,0,0.0,0.0,1,2,0,20.0,29.0,87.5,11.7,0.916,0.001,1073.2,236.0,52.6,4,0.58,0.36,0.507,97.3
519806,Chandranagar,Savli,22.474179,73.25903,191.0,38.0,100.0,91.0,47.64,0.369,0,0.0,0.0,1,2,0,12.0,24.0,92.5,12.15,2.186,0.001,1073.2,247.2,35.2,3,0.46,0.05,0.389,8.8
519814,Lamdapura,Savli,22.468742,73.226131,880.0,161.0,504.0,376.0,47.16,2.716,1,0.0,1.0,0,2,0,15.0,22.0,90.0,11.7,1.817,0.001,1064.2,247.2,37.0,2,0.53,0.22,0.43,51.9
519813,Manjusar,Savli,22.443886,73.19595,5001.0,1024.0,2582.0,2419.0,16.5,3.559,1,1.0,1.0,2,3,1,13.0,19.0,87.5,11.25,1.162,0.001,1098.4,247.2,42.9,3,0.56,0.28,0.491,353.6
519816,Alindra,Savli,22.453463,73.236236,622.0,151.0,324.0,298.0,34.89,0.739,1,1.0,1.0,0,2,0,15.0,22.0,92.5,12.15,1.129,0.0,1075.0,246.4,41.8,3,0.47,0.06,0.465,34.5
519819,Khokhar,Savli,22.458132,73.261182,1108.0,230.0,562.0,546.0,13.36,3.212,1,0.0,1.0,0,2,1,20.0,22.0,97.5,13.05,1.027,0.0,1080.4,245.6,42.5,3,0.55,0.26,0.483,75.9
519812,Kunpad,Savli,22.456832,73.177151,2788.0,581.0,1442.0,1346.0,4.38,5.31,0,0.0,0.0,0,2,0,12.0,15.0,95.0,12.6,0.275,0.001,1112.8,248.8,49.4,3,0.61,0.42,0.546,243.2
519823,Haripura,Savli,22.455581,73.339935,741.0,146.0,382.0,359.0,50.47,1.123,1,0.0,1.0,1,2,0,18.0,28.0,87.5,11.25,0.391,0.001,1075.0,245.6,48.3,3,0.48,0.09,0.533,48.4
519821,Garadhiya,Savli,22.452432,73.313987,1719.0,367.0,854.0,865.0,43.92,3.487,1,1.0,1.0,1,3,1,18.0,25.0,92.5,12.15,0.367,0.001,1085.8,248.8,47.0,3,0.55,0.28,0.531,131.4
519815,Zumkal,Savli,22.450561,73.219561,271.0,65.0,138.0,133.0,32.1,1.221,1,1.0,1.0,0,2,0,17.0,22.0,90.0,11.7,0.759,0.001,1071.4,246.4,44.7,3,0.49,0.1,0.498,16.7
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,426.0,98.0,223.0,203.0,1.64,0.877,1,1.0,0.0,0,2,0,22.0,77.0,90.0,11.7,1.373,0.002,1071.4,249.6,40.3,3,0.48,0.07,0.455,23.3
519739,Gulabpura Shihora,Savli,22.632917,73.293216,581.0,125.0,309.0,272.0,0.0,2.441,1,1.0,1.0,1,2,0,14.0,47.0,90.0,11.7,0.185,0.002,1075.0,250.4,48.5,3,0.52,0.2,0.544,42.7
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,588.0,170.0,301.0,287.0,0.0,1.633,1,1.0,0.0,1,2,0,12.0,45.0,92.5,12.15,1.101,0.002,1075.0,249.6,42.1,3,0.5,0.13,0.472,35.3
519743,Parthampura Shihora,Savli,22.614948,73.270947,2363.0,492.0,1229.0,1134.0,15.91,2.864,1,1.0,0.0,1,2,1,10.0,40.0,95.0,12.6,0.121,0.001,1066.0,248.8,49.1,3,0.54,0.23,0.547,178.9
519754,Dungripura Shihora,Savli,22.603431,73.264854,490.0,125.0,260.0,230.0,0.0,2.832,1,1.0,0.0,0,2,0,9.0,43.0,90.0,11.7,1.487,0.001,1071.4,248.0,39.7,3,0.53,0.23,0.454,30.8
519820,Vemar,Savli,22.469814,73.281217,1971.0,403.0,1024.0,947.0,19.74,2.355,0,0.0,0.0,1,2,0,18.0,30.0,95.0,12.6,1.289,0.0,1073.2,247.2,41.8,3,0.52,0.19,0.461,121.6
519928,Bodidra,Vaghodia,22.478356,73.379884,1047.0,236.0,562.0,485.0,10.98,1.796,1,0.0,1.0,1,2,0,12.0,30.0,90.0,11.7,0.199,0.001,1075.0,246.4,48.6,3,0.5,0.14,0.539,72.4
519934,Paldi,Vaghodia,22.455265,73.359683,1260.0,249.0,650.0,610.0,29.05,2.199,1,1.0,1.0,1,2,1,15.0,25.0,85.0,10.8,0.57,0.001,1080.4,246.4,48.3,3,0.52,0.18,0.537,89.8
519933,Asoj,Vaghodia,22.458691,73.390985,1952.0,420.0,1015.0,937.0,24.59,3.06,1,0.0,1.0,1,3,1,12.0,30.0,25.0,0.2,0.191,0.001,850.0,120.0,64.3,4,0.54,0.24,0.775,211.0
253247,Savli,Savli,22.568753,73.224165,18467.0,3608.0,0.0,0.0,,,0,0.0,0.0,0,0,0,0.0,,82.5,0.2,1.157,0.001,850.0,120.0,35.1,2,0.51,0.16,0.452,1089.3
519688,Udalpur,Desar,22.802194,73.396022,859.0,167.0,464.0,395.0,22.35,2.197,1,1.0,0.0,1,3,1,19.0,78.0,87.5,11.25,0.163,0.001,1071.4,250.4,50.8,3,0.52,0.18,0.557,63.5
519691,Jambu Goral,Desar,22.775084,73.333488,4203.0,870.0,2158.0,2045.0,6.71,2.972,1,1.0,0.0,0,2,1,27.0,27.0,90.0,11.25,0.982,0.0,1069.6,251.2,43.3,3,0.54,0.24,0.492,288.5
519692,Varsada,Desar,22.762475,73.300533,8683.0,1762.0,4469.0,4214.0,7.16,4.139,1,1.0,1.0,2,3,1,23.0,70.0,90.0,11.7,2.541,0.0,1082.2,249.6,32.2,2,0.57,0.33,0.386,501.5
519701,Vejpur,Desar,22.742463,73.36421,3511.0,800.0,1815.0,1696.0,37.85,1.258,1,1.0,0.0,2,2,1,24.0,57.0,95.0,12.6,2.527,0.0,1064.2,249.6,31.9,2,0.49,0.1,0.371,161.2
519693,Waghpura,Desar,22.760329,73.26441,208.0,37.0,108.0,100.0,0.0,2.419,1,1.0,0.0,1,2,0,30.0,60.0,85.0,10.8,0.838,0.001,1069.6,249.6,46.0,3,0.52,0.19,0.52,14.5
519694,Tansiya,Desar,22.750929,73.274869,917.0,149.0,469.0,448.0,0.0,5.955,0,0.0,0.0,0,2,0,27.0,57.0,82.5,10.35,1.912,0.001,1076.8,249.6,39.9,3,0.63,0.48,0.472,72.1
519699,Desar,Desar,22.724372,73.31478,6396.0,1270.0,3296.0,3100.0,10.3,3.74,1,1.0,1.0,2,2,1,22.0,60.0,90.0,11.25,1.036,0.0,1076.8,234.4,48.2,4,0.56,0.3,0.484,452.7
519695,Himmatpura,Desar,22.742906,73.278312,1095.0,245.0,578.0,517.0,0.0,4.086,0,0.0,0.0,0,2,0,25.0,55.0,87.5,11.25,2.266,0.001,1067.8,249.6,34.9,2,0.57,0.33,0.417,68.3
519696,Dungripura I,Desar,22.739024,73.271448,1110.0,210.0,593.0,517.0,0.0,6.201,0,0.0,0.0,0,2,0,25.0,54.0,85.0,10.8,1.561,0.001,1075.0,249.6,40.8,3,0.64,0.5,0.487,91.2
519700,Valavav,Desar,22.723502,73.331573,904.0,185.0,459.0,445.0,27.88,1.837,1,0.0,1.0,1,3,1,19.0,55.0,95.0,12.6,0.02,0.0,1073.2,251.2,49.9,3,0.51,0.15,0.55,64.3
519697,Intvad,Desar,22.7274,73.271766,1693.0,353.0,895.0,798.0,2.78,2.072,1,1.0,0.0,0,2,1,25.0,60.0,85.0,11.25,1.594,0.001,1055.2,251.2,40.9,3,0.51,0.17,0.466,103.8
519702,Jesar Gopari,Desar,22.707522,73.377173,1881.0,437.0,986.0,895.0,5.79,4.116,0,0.0,0.0,1,2,1,32.0,65.0,95.0,11.7,0.089,0.001,1069.6,251.2,49.2,3,0.57,0.33,0.554,155.9
519704,Kadachhala,Desar,22.70282,73.329977,1724.0,387.0,908.0,816.0,12.47,2.665,1,1.0,0.0,0,3,0,17.0,55.0,95.0,12.15,0.559,0.001,1069.6,249.6,45.6,3,0.53,0.21,0.515,120.9
519703,Vaktapura,Desar,22.698117,73.353822,1184.0,227.0,636.0,548.0,0.51,3.044,0,0.0,0.0,1,2,1,21.0,62.0,87.5,10.8,0.022,0.001,1076.8,252.0,51.3,3,0.54,0.24,0.57,94.1
519705,Manekla,Desar,22.704202,73.274686,572.0,118.0,310.0,262.0,0.0,4.175,1,1.0,0.0,0,2,0,22.0,77.0,87.5,11.25,1.317,0.001,1062.4,251.2,41.6,3,0.58,0.33,0.485,41.5
519706,Moti Varnoli,Desar,22.692163,73.274425,1388.0,301.0,728.0,660.0,9.87,8.785,0,0.0,0.0,0,2,1,22.0,60.0,87.5,12.15,1.051,0.001,1071.4,249.6,44.8,3,0.71,0.7,0.523,138.8
519712,Pipalchhat Vanto,Desar,22.694689,73.38464,310.0,70.0,151.0,159.0,0.0,3.647,1,1.0,0.0,1,2,0,17.0,60.0,87.5,11.7,0.819,0.001,1084.0,250.4,45.6,3,0.56,0.29,0.517,23.3
519707,Nani Varnoli,Desar,22.691971,73.291851,263.0,69.0,141.0,122.0,3.8,1.06,1,1.0,0.0,0,2,0,25.0,61.0,95.0,12.6,0.687,0.001,1053.4,248.8,44.2,3,0.48,0.08,0.498,15.9
519711,Dolatpura,Desar,22.692905,73.367228,484.0,122.0,249.0,235.0,27.07,3.585,1,1.0,0.0,1,2,0,17.0,71.0,87.5,11.7,0.618,0.001,1073.2,252.8,47.8,3,0.56,0.29,0.532,37.4
519713,Rampuri Narpuri,Desar,22.6889,73.381596,508.0,110.0,261.0,247.0,0.0,6.35,1,1.0,0.0,1,2,0,17.0,65.0,87.5,11.25,1.46,0.002,1073.2,251.2,41.2,3,0.64,0.51,0.484,41.8
519708,Chhalier,Desar,22.690042,73.310529,4027.0,859.0,2122.0,1905.0,5.31,4.941,1,1.0,0.0,0,2,1,22.0,57.0,90.0,11.7,0.271,0.001,1064.2,248.0,47.9,3,0.6,0.4,0.549,348.2
519710,Ghemalpura,Desar,22.688546,73.3522,404.0,95.0,210.0,194.0,12.38,3.483,1,1.0,0.0,0,2,0,23.0,78.0,85.0,10.8,0.808,0.001,1082.2,249.6,47.1,3,0.55,0.28,0.527,30.7
519709,Vankaneda,Desar,22.689375,73.342643,1543.0,338.0,834.0,709.0,3.05,6.919,0,0.0,0.0,1,3,0,20.0,77.0,87.5,11.25,0.953,0.001,1069.6,251.2,44.6,3,0.66,0.55,0.523,140.7
519718,Rajpur,Desar,22.681284,73.285408,578.0,126.0,301.0,277.0,0.0,1.628,1,1.0,0.0,0,2,0,19.0,52.0,87.5,11.25,1.712,0.001,1057.0,248.8,38.5,2,0.5,0.13,0.445,32.7
519726,Pipalchhat,Desar,22.683959,73.394569,738.0,156.0,384.0,354.0,38.48,6.417,1,1.0,0.0,1,2,0,25.0,62.0,95.0,12.6,1.084,0.001,1066.0,250.4,42.1,3,0.64,0.51,0.495,62.1
519714,Vadiya Pandu,Desar,22.681779,73.372321,226.0,47.0,109.0,117.0,2.21,1.548,0,0.0,0.0,0,2,0,14.0,58.0,92.5,12.15,0.309,0.002,1082.2,253.6,48.5,3,0.5,0.12,0.53,15.1
519715,Rajupura,Desar,22.678101,73.357688,988.0,216.0,509.0,479.0,31.58,4.595,1,1.0,0.0,1,2,1,15.0,70.0,87.5,11.25,0.148,0.001,1105.6,249.6,53.0,4,0.59,0.37,0.568,86.5
519716,Limdanu Muvadu,Desar,22.675546,73.343148,260.0,56.0,143.0,117.0,8.46,2.6,1,1.0,0.0,0,3,0,23.0,80.0,82.5,11.25,0.181,0.001,1071.4,250.4,52.5,3,0.53,0.21,0.579,20.5
519725,Pandu,Desar,22.67458,73.381692,1911.0,361.0,968.0,943.0,12.04,7.996,0,0.0,0.0,1,2,1,10.0,56.0,90.0,11.7,0.19,0.001,1076.8,252.8,48.9,3,0.69,0.64,0.57,201.0
519727,Sanpiya,Desar,22.676801,73.404608,814.0,159.0,405.0,409.0,0.0,5.5,0,0.0,0.0,1,2,0,17.0,60.0,95.0,12.6,0.031,0.001,1071.4,252.0,49.4,3,0.62,0.44,0.566,74.6
519719,Pratappura,Desar,22.67092,73.295452,1904.0,399.0,1026.0,878.0,1.58,9.665,1,1.0,0.0,0,2,0,17.0,50.0,95.0,12.6,1.69,0.002,1067.8,250.4,37.8,3,0.74,0.75,0.468,175.4
519698,Nani Varnoli Vanto,Desar,22.711908,73.279058,390.0,75.0,200.0,190.0,2.82,3.786,1,1.0,0.0,0,2,0,22.0,67.0,82.5,10.35,1.219,0.001,1062.4,249.6,44.4,3,0.56,0.3,0.51,29.1
519717,Kalyan Patelnu Muvadu,Desar,22.67911,73.317626,218.0,46.0,113.0,105.0,0.0,1.033,1,1.0,0.0,1,2,0,30.0,60.0,90.0,11.7,0.116,0.001,1076.8,251.2,49.0,3,0.48,0.08,0.543,14.4
519776,Singaniya,Savli,22.515372,73.408679,302.0,70.0,159.0,143.0,11.26,1.405,0,0.0,0.0,1,2,0,7.0,37.0,92.5,12.15,0.504,0.001,1075.0,246.4,46.1,3,0.49,0.11,0.511,19.3
