village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,0.0,8.85,2.67,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.002,0,0.583
519739,Gulabpura Shihora,Savli,22.632917,73.293216,0.0,57.38,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.583
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,0.0,35.0,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.593
519743,Parthampura Shihora,Savli,22.614948,73.270947,0.0,6.55,7.39,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.602
519754,Dungripura Shihora,Savli,22.603431,73.264854,0.0,30.64,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.583
519820,Vemar,Savli,22.469814,73.281217,0.0,3.7,7.89,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1073.2,0.0,0,0.603
519928,Bodidra,Vaghodia,22.478356,73.379884,0.0,1.03,5.15,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.583
519934,Paldi,Vaghodia,22.455265,73.359683,0.0,2.3,7.89,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.562
519933,Asoj,Vaghodia,22.458691,73.390985,0.0,3.3,4.8,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
253247,Savli,Savli,22.568753,73.224165,,,,82.5,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519688,Udalpur,Desar,22.802194,73.396022,0.0,5.38,4.1,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.572
519691,Jambu Goral,Desar,22.775084,73.333488,0.0,16.47,1.2,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.572
519692,Varsada,Desar,22.762475,73.300533,0.0,8.67,3.53,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.584
519701,Vejpur,Desar,22.742463,73.36421,0.0,0.11,4.69,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.602
519693,Waghpura,Desar,22.760329,73.26441,0.0,41.38,2.3,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.561
519694,Tansiya,Desar,22.750929,73.274869,0.0,3.85,17.69,82.5,10.35,119.6,Quaternary Alluvium,Alluvial Loamy Soil,0.93,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.552
519699,Desar,Desar,22.724372,73.31478,0.0,0.76,0.12,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.573
519695,Himmatpura,Desar,22.742906,73.278312,0.0,23.51,1.49,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1067.8,0.001,0,0.571
519696,Dungripura I,Desar,22.739024,73.271448,0.0,24.73,0.0,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.562
519700,Valavav,Desar,22.723502,73.331573,0.0,0.81,2.85,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1073.2,0.0,0,0.603
519697,Intvad,Desar,22.7274,73.271766,0.0,41.86,0.0,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1055.2,0.001,0,0.569
519702,Jesar Gopari,Desar,22.707522,73.377173,0.0,5.91,3.5,95.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.582
519704,Kadachhala,Desar,22.70282,73.329977,0.0,6.29,0.92,95.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.592
519703,Vaktapura,Desar,22.698117,73.353822,0.0,38.56,0.0,87.5,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.562
519705,Manekla,Desar,22.704202,73.274686,0.0,17.65,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1062.4,0.001,0,0.571
519706,Moti Varnoli,Desar,22.692163,73.274425,0.0,8.86,10.13,87.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.592
519712,Pipalchhat Vanto,Desar,22.694689,73.38464,0.0,22.35,0.0,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.584
519707,Nani Varnoli,Desar,22.691971,73.291851,0.0,62.1,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1053.4,0.001,0,0.6
519711,Dolatpura,Desar,22.692905,73.367228,0.0,14.81,0.0,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.583
519713,Rampuri Narpuri,Desar,22.6889,73.381596,0.0,17.5,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1073.2,0.002,0,0.572
519708,Chhalier,Desar,22.690042,73.310529,0.0,11.17,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.582
519710,Ghemalpura,Desar,22.688546,73.3522,0.0,8.62,0.0,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.563
519709,Vankaneda,Desar,22.689375,73.342643,0.0,8.07,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.572
519718,Rajpur,Desar,22.681284,73.285408,0.0,53.73,0.31,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1057.0,0.001,0,0.57
519726,Pipalchhat,Desar,22.683959,73.394569,0.0,5.26,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.602
519714,Vadiya Pandu,Desar,22.681779,73.372321,0.0,42.47,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.002,0,0.594
519715,Rajupura,Desar,22.678101,73.357688,0.0,20.83,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.577
519716,Limdanu Muvadu,Desar,22.675546,73.343148,0.0,6.0,0.0,82.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.572
519725,Pandu,Desar,22.67458,73.381692,0.0,10.46,0.84,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583
519727,Sanpiya,Desar,22.676801,73.404608,0.0,1.36,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.603
519719,Pratappura,Desar,22.67092,73.295452,0.0,35.03,10.66,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1067.8,0.002,0,0.603
519698,Nani Varnoli Vanto,Desar,22.711908,73.279058,0.0,5.77,0.0,82.5,10.35,119.6,Quaternary Alluvium,Alluvial Loamy Soil,0.93,Alluvial Plain / Valley Fill,1062.4,0.001,0,0.55
519717,Kalyan Patelnu Muvadu,Desar,22.67911,73.317626,0.94,14.15,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.582
519776,Singaniya,Savli,22.515372,73.408679,0.0,3.26,5.12,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519775,Khakhariya,Savli,22.541527,73.404569,0.0,0.58,5.19,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.56
519929,Rajpura,Vaghodia,22.49415,73.408481,0.0,2.52,2.52,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.593
519930,Sarnej,Vaghodia,22.479316,73.412146,0.0,2.68,5.35,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.614
519932,Hansapura,Vaghodia,22.464653,73.405246,0.0,8.0,4.57,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.572
519931,Khandiwada,Vaghodia,22.45873,73.420955,0.0,20.89,0.0,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.573
519729,Kaslapura,Desar,22.661765,73.412087,0.0,4.97,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519689,Tulsigam,Desar,22.772278,73.398801,0.0,0.21,2.07,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.614
519690,Vachchhesar,Desar,22.764564,73.401582,0.0,0.18,4.55,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1067.8,0.05,0,0.603
519728,Mokampura,Desar,22.670578,73.41003,0.0,3.29,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.593
